Time,max(coordsX_Meniscus),min(coordsX_Meniscus)
2.38e-08,1.23177e-07,1.22172e-07
2.39e-08,1.23071e-07,1.22063e-07
2.4e-08,1.22966e-07,1.21957e-07
2.41e-08,1.22861e-07,1.21855e-07
2.42e-08,1.22756e-07,1.21751e-07
2.43e-08,1.22651e-07,1.21642e-07
2.44e-08,1.22547e-07,1.21538e-07
2.45e-08,1.22443e-07,1.21437e-07
2.46e-08,1.22338e-07,1.21333e-07
2.47e-08,1.22234e-07,1.21224e-07
2.48e-08,1.22131e-07,1.21123e-07
2.49e-08,1.22027e-07,1.21022e-07
2.5e-08,1.21923e-07,1.20918e-07
2.51e-08,1.2182e-07,1.2081e-07
2.52e-08,1.21717e-07,1.2071e-07
2.53e-08,1.21614e-07,1.2061e-07
2.54e-08,1.21511e-07,1.20506e-07
2.55e-08,1.21409e-07,1.20398e-07
2.56e-08,1.21307e-07,1.20301e-07
2.57e-08,1.21205e-07,1.20201e-07
2.58e-08,1.21102e-07,1.20097e-07
2.59e-08,1.21001e-07,1.19991e-07
2.6e-08,1.209e-07,1.19894e-07
2.61e-08,1.20798e-07,1.19794e-07
2.62e-08,1.20696e-07,1.19691e-07
2.63e-08,1.20596e-07,1.19586e-07
2.64e-08,1.20495e-07,1.1949e-07
2.65e-08,1.20394e-07,1.1939e-07
2.66e-08,1.20293e-07,1.19288e-07
2.67e-08,1.20193e-07,1.19184e-07
2.68e-08,1.20093e-07,1.19088e-07
2.69e-08,1.19993e-07,1.1899e-07
2.7e-08,1.19893e-07,1.18888e-07
2.71e-08,1.19793e-07,1.18784e-07
2.72e-08,1.19694e-07,1.18689e-07
2.73e-08,1.19594e-07,1.18591e-07
2.74e-08,1.19495e-07,1.1849e-07
2.75e-08,1.19396e-07,1.18387e-07
2.76e-08,1.19298e-07,1.18293e-07
2.77e-08,1.19199e-07,1.18196e-07
2.78e-08,1.191e-07,1.18096e-07
2.79e-08,1.19002e-07,1.17993e-07
2.8e-08,1.18904e-07,1.17899e-07
2.81e-08,1.18806e-07,1.17803e-07
2.82e-08,1.18707e-07,1.17704e-07
2.83e-08,1.1861e-07,1.17601e-07
2.84e-08,1.18513e-07,1.17508e-07
2.85e-08,1.18415e-07,1.17412e-07
