time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N)
6.30000593054e-09,-1e+300,7.54766960166e-25,2.84324115062e-26,(3.72806053737e-12 9.17244756396e-28 1.40335235511e-13)
6.40000593054e-09,-1e+300,7.545720933509999e-25,2.84069819022e-26,(3.73138596505e-12 9.48246893127e-28 1.41318149754e-13)
6.50000593054e-09,-1e+300,7.54191737469e-25,2.83743637443e-26,(3.7338784554e-12 9.54361867293e-28 1.42708092301e-13)
6.60000593053e-09,-1e+300,7.535210336229999e-25,2.8331799966e-26,(3.7354769419e-12 9.67279988525e-28 1.44053737265e-13)
6.70000593053e-09,-1e+300,7.53184940481e-25,2.8309161948800003e-26,(3.73977409674e-12 9.94930768062e-28 1.45353972595e-13)
6.80000593053e-09,-1e+300,7.53068622143e-25,2.82924340049e-26,(3.74478946419e-12 1.02230194058e-27 1.46768996845e-13)
6.90000593053e-09,-1e+300,7.52777772881e-25,2.8267882570200004e-26,(3.74904820624e-12 9.66551834569e-28 1.48358251867e-13)
7.00000593053e-09,-1e+300,7.52273017837e-25,2.82351106304e-26,(3.75261596408e-12 9.74561127603e-28 1.49874178115e-13)
7.10000593053e-09,-1e+300,7.515343456619999e-25,2.81940834465e-26,(3.75532171409e-12 9.65256062793e-28 1.51575897981e-13)
7.20000593053e-09,-1e+300,7.50976750117e-25,2.81590157291e-26,(3.75743337775e-12 9.25415526403e-28 1.52859105194e-13)
7.30000593053e-09,-1e+300,7.50288435277e-25,2.81168807907e-26,(3.75880046998e-12 8.89696698263e-28 1.54105472813e-13)
7.40000593052e-09,-1e+300,7.496619116839999e-25,2.80806606193e-26,(3.76116789568e-12 9.00726761056e-28 1.55228944785e-13)
7.50000593052e-09,-1e+300,7.49477986001e-25,2.8063497950999996e-26,(3.76598530083e-12 9.12451251448e-28 1.56564464338e-13)
7.60000593052e-09,-1e+300,7.49235907974e-25,2.80411128163e-26,(3.77016739945e-12 8.90566778159e-28 1.58135962094e-13)
7.70000593052e-09,-1e+300,7.48799331558e-25,2.80112926068e-26,(3.77364837972e-12 8.71262944628e-28 1.60051600666e-13)
7.80000593052e-09,-1e+300,7.481042772889999e-25,2.79723916158e-26,(3.77638473964e-12 8.50459334413e-28 1.62116384586e-13)
