Time,max(coordsX_Meniscus),min(coordsX_Meniscus)
2.11e-08,3.42307e-07,3.40367e-07
2.12e-08,3.42164e-07,3.40227e-07
2.13e-08,3.42022e-07,3.40083e-07
2.14e-08,3.41879e-07,3.39939e-07
2.15e-08,3.41737e-07,3.39799e-07
2.16e-08,3.41596e-07,3.39654e-07
2.17e-08,3.41453e-07,3.39513e-07
2.18e-08,3.41313e-07,3.39373e-07
2.19e-08,3.41171e-07,3.39227e-07
2.2e-08,3.4103e-07,3.39089e-07
2.21e-08,3.4089e-07,3.38949e-07
2.22e-08,3.40749e-07,3.38802e-07
2.23e-08,3.40608e-07,3.38666e-07
2.24e-08,3.40469e-07,3.38526e-07
2.25e-08,3.40328e-07,3.38382e-07
2.26e-08,3.40189e-07,3.38246e-07
2.27e-08,3.4005e-07,3.38106e-07
2.28e-08,3.3991e-07,3.37963e-07
2.29e-08,3.39772e-07,3.37828e-07
2.3e-08,3.39633e-07,3.37687e-07
2.31e-08,3.39494e-07,3.37546e-07
2.32e-08,3.39356e-07,3.37411e-07
2.33e-08,3.39219e-07,3.3727e-07
2.34e-08,3.3908e-07,3.37131e-07
2.35e-08,3.38943e-07,3.36996e-07
2.36e-08,3.38805e-07,3.36855e-07
2.37e-08,3.38667e-07,3.36718e-07
2.38e-08,3.38531e-07,3.36583e-07
2.39e-08,3.38394e-07,3.36442e-07
2.4e-08,3.38257e-07,3.36307e-07
2.41e-08,3.38121e-07,3.36172e-07
2.42e-08,3.37985e-07,3.36031e-07
2.43e-08,3.37849e-07,3.35897e-07
2.44e-08,3.37713e-07,3.35763e-07
2.45e-08,3.37578e-07,3.35622e-07
2.46e-08,3.37442e-07,3.3549e-07
2.47e-08,3.37307e-07,3.35355e-07
2.48e-08,3.37172e-07,3.35215e-07
2.49e-08,3.37037e-07,3.35084e-07
2.5e-08,3.36903e-07,3.3495e-07
2.51e-08,3.36768e-07,3.3481e-07
2.52e-08,3.36634e-07,3.34679e-07
2.53e-08,3.365e-07,3.34546e-07
2.54e-08,3.36366e-07,3.34406e-07
2.55e-08,3.36232e-07,3.34277e-07
2.56e-08,3.361e-07,3.34144e-07
2.57e-08,3.35966e-07,3.34005e-07
2.58e-08,3.35833e-07,3.33876e-07
2.59e-08,3.35701e-07,3.33743e-07
2.6e-08,3.35568e-07,3.33605e-07
2.61e-08,3.35435e-07,3.33477e-07
2.62e-08,3.35303e-07,3.33345e-07
2.63e-08,3.35171e-07,3.33207e-07
2.64e-08,3.35039e-07,3.33079e-07
2.65e-08,3.34908e-07,3.32948e-07
2.66e-08,3.34776e-07,3.32811e-07
2.67e-08,3.34644e-07,3.32684e-07
2.68e-08,3.34514e-07,3.32553e-07
2.69e-08,3.34383e-07,3.32417e-07
2.7e-08,3.34251e-07,3.32289e-07
2.71e-08,3.34121e-07,3.3216e-07
