Time,max(coordsX_Meniscus),min(coordsX_Meniscus)
2.21e-08,1.26585e-07,1.25534e-07
2.22e-08,1.26481e-07,1.25433e-07
2.23e-08,1.26376e-07,1.25328e-07
2.24e-08,1.26273e-07,1.2522e-07
2.25e-08,1.2617e-07,1.25119e-07
2.26e-08,1.26067e-07,1.25018e-07
2.27e-08,1.25963e-07,1.24913e-07
2.28e-08,1.2586e-07,1.24805e-07
2.29e-08,1.25758e-07,1.24706e-07
2.3e-08,1.25655e-07,1.24605e-07
2.31e-08,1.25552e-07,1.24501e-07
2.32e-08,1.25451e-07,1.24394e-07
2.33e-08,1.25349e-07,1.24296e-07
2.34e-08,1.25247e-07,1.24196e-07
2.35e-08,1.25145e-07,1.24093e-07
2.36e-08,1.25044e-07,1.23987e-07
2.37e-08,1.24943e-07,1.23889e-07
2.38e-08,1.24841e-07,1.2379e-07
2.39e-08,1.2474e-07,1.23687e-07
2.4e-08,1.2464e-07,1.23582e-07
2.41e-08,1.2454e-07,1.23485e-07
2.42e-08,1.24439e-07,1.23386e-07
2.43e-08,1.24338e-07,1.23284e-07
2.44e-08,1.24239e-07,1.2318e-07
2.45e-08,1.24139e-07,1.23084e-07
2.46e-08,1.24039e-07,1.22985e-07
2.47e-08,1.23939e-07,1.22884e-07
2.48e-08,1.2384e-07,1.2278e-07
2.49e-08,1.23742e-07,1.22685e-07
2.5e-08,1.23642e-07,1.22587e-07
2.51e-08,1.23543e-07,1.22486e-07
2.52e-08,1.23445e-07,1.22384e-07
2.53e-08,1.23347e-07,1.22289e-07
2.54e-08,1.23248e-07,1.22192e-07
2.55e-08,1.23149e-07,1.22092e-07
2.56e-08,1.23052e-07,1.21989e-07
2.57e-08,1.22954e-07,1.21895e-07
2.58e-08,1.22856e-07,1.21799e-07
2.59e-08,1.22758e-07,1.217e-07
2.6e-08,1.22661e-07,1.21598e-07
2.61e-08,1.22565e-07,1.21504e-07
2.62e-08,1.22467e-07,1.21409e-07
2.63e-08,1.2237e-07,1.21311e-07
2.64e-08,1.22273e-07,1.21209e-07
2.65e-08,1.22177e-07,1.21116e-07
2.66e-08,1.22081e-07,1.21022e-07
2.67e-08,1.21984e-07,1.20925e-07
2.68e-08,1.21888e-07,1.20824e-07
2.69e-08,1.21793e-07,1.2073e-07
2.7e-08,1.21697e-07,1.20637e-07
2.71e-08,1.216e-07,1.20541e-07
2.72e-08,1.21505e-07,1.20442e-07
2.73e-08,1.21411e-07,1.20346e-07
2.74e-08,1.21316e-07,1.20254e-07
2.75e-08,1.2122e-07,1.20159e-07
2.76e-08,1.21125e-07,1.20062e-07
2.77e-08,1.21031e-07,1.19965e-07
2.78e-08,1.20937e-07,1.19874e-07
2.79e-08,1.20842e-07,1.1978e-07
2.8e-08,1.20748e-07,1.19684e-07
2.81e-08,1.20654e-07,1.19586e-07
2.82e-08,1.20561e-07,1.19496e-07
2.83e-08,1.20467e-07,1.19403e-07
2.84e-08,1.20372e-07,1.19309e-07
2.85e-08,1.20279e-07,1.1921e-07
2.86e-08,1.20187e-07,1.1912e-07
2.87e-08,1.20093e-07,1.19029e-07
2.88e-08,1.19999e-07,1.18935e-07
2.89e-08,1.19907e-07,1.18839e-07
2.9e-08,1.19815e-07,1.18746e-07
2.91e-08,1.19722e-07,1.18656e-07
2.92e-08,1.19629e-07,1.18564e-07
2.93e-08,1.19537e-07,1.18469e-07
2.94e-08,1.19445e-07,1.18374e-07
2.95e-08,1.19354e-07,1.18286e-07
2.96e-08,1.19262e-07,1.18195e-07
2.97e-08,1.19169e-07,1.18102e-07
2.98e-08,1.19078e-07,1.18005e-07
2.99e-08,1.18987e-07,1.17917e-07
3e-08,1.18896e-07,1.17828e-07
3.01e-08,1.18804e-07,1.17737e-07
3.02e-08,1.18713e-07,1.17642e-07
3.03e-08,1.18623e-07,1.17551e-07
3.04e-08,1.18532e-07,1.17463e-07
3.05e-08,1.18441e-07,1.17373e-07
3.06e-08,1.1835e-07,1.1728e-07
3.07e-08,1.1826e-07,1.17186e-07
3.08e-08,1.18171e-07,1.17099e-07
3.09e-08,1.1808e-07,1.17011e-07
3.1e-08,1.1799e-07,1.1692e-07
3.11e-08,1.179e-07,1.16826e-07
3.12e-08,1.17811e-07,1.16737e-07
3.13e-08,1.17722e-07,1.1665e-07
3.14e-08,1.17632e-07,1.16561e-07
3.15e-08,1.17542e-07,1.16469e-07
3.16e-08,1.17453e-07,1.16377e-07
3.17e-08,1.17365e-07,1.16292e-07
3.18e-08,1.17276e-07,1.16204e-07
3.19e-08,1.17186e-07,1.16114e-07
3.2e-08,1.17098e-07,1.16021e-07
3.21e-08,1.1701e-07,1.15934e-07
3.22e-08,1.16922e-07,1.15848e-07
3.23e-08,1.16833e-07,1.1576e-07
3.24e-08,1.16745e-07,1.1567e-07
3.25e-08,1.16657e-07,1.15578e-07
3.26e-08,1.1657e-07,1.15494e-07
3.27e-08,1.16482e-07,1.15408e-07
3.28e-08,1.16394e-07,1.1532e-07
3.29e-08,1.16307e-07,1.15228e-07
3.3e-08,1.1622e-07,1.15142e-07
3.31e-08,1.16134e-07,1.15058e-07
3.32e-08,1.16047e-07,1.14971e-07
3.33e-08,1.15959e-07,1.14883e-07
3.34e-08,1.15874e-07,1.14792e-07
3.35e-08,1.15788e-07,1.14709e-07
3.36e-08,1.15702e-07,1.14625e-07
3.37e-08,1.15616e-07,1.14538e-07
3.38e-08,1.1553e-07,1.14449e-07
3.39e-08,1.15445e-07,1.14362e-07
3.4e-08,1.1536e-07,1.14279e-07
3.41e-08,1.15275e-07,1.14194e-07
3.42e-08,1.15189e-07,1.14107e-07
3.43e-08,1.15104e-07,1.14016e-07
3.44e-08,1.1502e-07,1.13932e-07
3.45e-08,1.14935e-07,1.13849e-07
3.46e-08,1.14849e-07,1.13763e-07
3.47e-08,1.14764e-07,1.13675e-07
3.48e-08,1.1468e-07,1.1357e-07
3.49e-08,1.14595e-07,1.13396e-07
3.5e-08,1.14511e-07,1.13215e-07
3.51e-08,1.14426e-07,1.132e-07
3.52e-08,1.14341e-07,1.132e-07
3.53e-08,1.14257e-07,1.13498e-07
3.54e-08,1.14173e-07,1.13381e-07
3.55e-08,1.14089e-07,1.13169e-07
3.56e-08,1.14004e-07,1.13007e-07
3.57e-08,1.13921e-07,1.12843e-07
3.58e-08,1.13848e-07,1.12741e-07
3.59e-08,1.13774e-07,1.1266e-07
3.6e-08,1.137e-07,1.12577e-07
3.61e-08,1.13626e-07,1.12492e-07
3.62e-08,1.13598e-07,1.12404e-07
3.63e-08,1.13546e-07,1.12324e-07
3.64e-08,1.13412e-07,1.12243e-07
3.65e-08,1.13279e-07,1.12161e-07
3.66e-08,1.132e-07,1.12076e-07
3.67e-08,1.13088e-07,1.11989e-07
3.68e-08,1.13101e-07,1.1191e-07
3.69e-08,1.12971e-07,1.1183e-07
3.7e-08,1.1284e-07,1.11747e-07
3.71e-08,1.12756e-07,1.11662e-07
3.72e-08,1.12674e-07,1.11578e-07
3.73e-08,1.12592e-07,1.11499e-07
3.74e-08,1.12509e-07,1.11418e-07
3.75e-08,1.12426e-07,1.11335e-07
