Time,max(CACoordsX),min(CACoordsX),max(coordsX_Meniscus),min(coordsX_Meniscus),time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N),# Time,pressureForceX,pressureForceY,pressureForceZ,viscousForceX,viscousForceY,viscousForceZ,capillaryForceX,capillaryForceY,capillaryForceZ
5.58e-08,9.69943e-08,9.66734e-08,9.77232e-08,9.66734e-08,5.58000029997e-08,-1e+300,8.24913986914e-24,2.35116833305e-25,(1.90093873682e-11 -9.13473372053e-28 -6.27270233763e-15),5.58000029997e-08,0.0,0.0,-3.57921616216e-07,2.0487738686e-11,-1.33388094129e-27,0.0,1.81794433351e-11,1.0338086981999999e-26,1.65673421704e-11
5.59e-08,9.69238e-08,9.66043e-08,9.76528e-08,9.66043e-08,5.59000029997e-08,-1e+300,8.24118522553e-24,2.3486107458e-25,(1.90050561699e-11 -9.87244654972e-28 -5.59698391791e-15),5.59000029997e-08,0.0,0.0,-3.5830627438e-07,2.04812941027e-11,-1.4111682317e-27,0.0,1.81796758414e-11,1.0380511176999999e-26,1.65686577448e-11
5.6e-08,9.68519e-08,9.65336e-08,9.7582e-08,9.65336e-08,5.60000029997e-08,-1e+300,8.233305762290001e-24,2.34620580687e-25,(1.89994926819e-11 -9.92582834216e-28 -4.41703716265e-15),5.60000029997e-08,0.0,0.0,-3.58339364504e-07,2.04740217942e-11,-1.46356933896e-27,0.0,1.81799124691e-11,9.85846731461e-27,1.65703372218e-11
5.61e-08,9.678e-08,9.64611e-08,9.75122e-08,9.64611e-08,5.61000029997e-08,-1e+300,8.228530748030001e-24,2.34495627133e-25,(1.90071208104e-11 -1.00569055089e-27 -4.63091432716e-15),5.61000029997e-08,0.0,0.0,-3.59163836023e-07,2.04806784348e-11,-1.5126149372e-27,0.0,1.81799793662e-11,8.36960237756e-27,1.65713291788e-11
5.62e-08,9.67119e-08,9.6388e-08,9.74426e-08,9.6388e-08,5.62000029997e-08,-1e+300,8.22365796598e-24,2.34345744565e-25,(1.90111340602e-11 -1.02153163798e-27 -4.61339799759e-15),5.62000029997e-08,0.0,0.0,-3.59513254552e-07,2.0483984693e-11,-1.54242615735e-27,0.0,1.81800868951e-11,5.46909034784e-27,1.65720481958e-11
5.63e-08,9.66433e-08,9.63212e-08,9.7373e-08,9.63212e-08,5.63000029997e-08,-1e+300,8.21837755532e-24,2.34174955315e-25,(1.90120489291e-11 -1.00170632681e-27 -5.14878796838e-15),5.63000029997e-08,0.0,0.0,-3.59872770205e-07,2.04836750215e-11,-1.56069248888e-27,0.0,1.81802439393e-11,7.39460643787e-28,1.65728364285e-11
5.64e-08,9.65738e-08,9.62533e-08,9.73032e-08,9.62533e-08,5.64000029997e-08,-1e+300,8.21164106968e-24,2.33960606515e-25,(1.90100479412e-11 -9.8072404605e-28 -4.95298746197e-15),5.64000029997e-08,0.0,0.0,-3.6023877244e-07,2.04798672405e-11,-1.5736755596e-27,0.0,1.81804884082e-11,-6.16050236791e-27,1.65739587265e-11
5.65e-08,9.65032e-08,9.61841e-08,9.7233e-08,9.61841e-08,5.65000029997e-08,-1e+300,8.204604353580001e-24,2.33733892504e-25,(1.9004766089e-11 -9.83274939896e-28 -4.17018911783e-15),5.65000029997e-08,0.0,0.0,-3.60609687385e-07,2.04724356973e-11,-1.59677107021e-27,0.0,1.81807101361e-11,-1.55147610508e-26,1.65753820694e-11
5.66e-08,9.64313e-08,9.61133e-08,9.71628e-08,9.61133e-08,5.66000029997e-08,-1e+300,8.1982774044e-24,2.33551346781e-25,(1.90034064629e-11 -9.5764225106e-28 -3.355792229e-15),5.66000029997e-08,0.0,0.0,-3.61144738205e-07,2.04694481456e-11,-1.60480577745e-27,0.0,1.81808898633e-11,-2.75637643195e-26,1.65769769187e-11
5.67e-08,9.63611e-08,9.60405e-08,9.70933e-08,9.60405e-08,5.67000029997e-08,-1e+300,8.19404561681e-24,2.33438219843e-25,(1.9009672829e-11 -9.10107671768e-28 -3.40133006639e-15),5.67000029997e-08,0.0,0.0,-3.61503297863e-07,2.04753132907e-11,-1.58480412894e-27,0.0,1.81809768164e-11,-4.24709279835e-26,1.65778946784e-11
5.68e-08,9.62932e-08,9.59698e-08,9.70241e-08,9.59698e-08,5.68000029997e-08,-1e+300,8.18902202012e-24,2.33281267991e-25,(1.90127949733e-11 -8.23407125534e-28 -3.58983979359e-15),5.68000029997e-08,0.0,0.0,-3.61875940649e-07,2.04775360321e-11,-1.56281603465e-27,0.0,1.8181088054e-11,-6.02890155132e-26,1.65786204261e-11
5.69e-08,9.62246e-08,9.59031e-08,9.69548e-08,9.59031e-08,5.69000029997e-08,-1e+300,8.18262505918e-24,2.3307695225099998e-25,(1.90129650277e-11 -8.04837081848e-28 -4.14278971074e-15),5.69000029997e-08,0.0,0.0,-3.62248097097e-07,2.04762471679e-11,-1.53654155917e-27,0.0,1.81812742657e-11,-8.09588956915e-26,1.6579509062e-11
5.7e-08,9.61552e-08,9.58352e-08,9.68853e-08,9.58352e-08,5.70000029997e-08,-1e+300,8.174937667990001e-24,2.32831500724e-25,(1.90102829649e-11 -7.93246968398e-28 -3.75466302336e-15),5.70000029997e-08,0.0,0.0,-3.62578252525e-07,2.04717346112e-11,-1.50610220085e-27,0.0,1.81815128711e-11,-1.0448756415e-25,1.65807126521e-11
5.71e-08,9.60846e-08,9.57659e-08,9.68152e-08,9.57659e-08,5.71000029997e-08,-1e+300,8.16727491287e-24,2.32586434309e-25,(1.9004435472e-11 -7.97581703319e-28 -2.86653727502e-15),5.71000029997e-08,0.0,0.0,-3.62976665041e-07,2.04636003209e-11,-1.48362742207e-27,0.0,1.81817250792e-11,-1.30804201548e-25,1.65822214886e-11
5.72e-08,9.60127e-08,9.56949e-08,9.67456e-08,9.56949e-08,5.72000029997e-08,-1e+300,8.161080373660001e-24,2.32416863965e-25,(1.90067109477e-11 -6.78999576937e-28 -2.45398162417e-15),5.72000029997e-08,0.0,0.0,-3.63220625778e-07,2.04649736513e-11,-1.38370314529e-27,0.0,1.81818860393e-11,-1.59727723701e-25,1.6583706201e-11
5.73e-08,9.59441e-08,9.56219e-08,9.66766e-08,9.56219e-08,5.73000029997e-08,-1e+300,8.15672076526e-24,2.32292712504e-25,(1.90121997365e-11 -5.55212558014e-28 -2.33648884474e-15),5.73000029997e-08,0.0,0.0,-3.63522212123e-07,2.04701075366e-11,-1.23115434293e-27,0.0,1.81819686273e-11,-1.91025258529e-25,1.65845379785e-11
5.74e-08,9.58764e-08,9.55535e-08,9.66077e-08,9.55535e-08,5.74000029997e-08,-1e+300,8.15214670777e-24,2.32147138937e-25,(1.90146801413e-11 -4.19724639182e-28 -2.60628578927e-15),5.74000029997e-08,0.0,0.0,-3.63967357401e-07,2.04712423501e-11,-1.0793955691e-27,0.0,1.81820846421e-11,-2.24380757149e-25,1.65852795197e-11
5.75e-08,9.5808e-08,9.54869e-08,9.65387e-08,9.54869e-08,5.75000029997e-08,-1e+300,8.14621809164e-24,2.31957757722e-25,(1.90141832004e-11 -3.19321705855e-28 -2.99631581759e-15),5.75000029997e-08,0.0,0.0,-3.64332285779e-07,2.04692779924e-11,-9.2353617992e-28,0.0,1.81822929164e-11,-2.59528593667e-25,1.65862611244e-11
5.76e-08,9.57387e-08,9.5419e-08,9.64694e-08,9.5419e-08,5.76000029997e-08,-1e+300,8.13895531885e-24,2.31724586898e-25,(1.90107354224e-11 -1.64836918801e-28 -2.47768665314e-15),5.76000029997e-08,0.0,0.0,-3.64681980808e-07,2.04639736535e-11,-7.77867995964e-28,0.0,1.81825216732e-11,-2.9621362166e-25,1.65875437691e-11
5.77e-08,9.56681e-08,9.53496e-08,9.63995e-08,9.53496e-08,5.77000029997e-08,-1e+300,8.13188874663e-24,2.31501619753e-25,(1.90040958848e-11 -5.65588924536e-29 -1.44073111298e-15),5.77000029997e-08,0.0,0.0,-3.64948500214e-07,2.04551240901e-11,-6.337650297720001e-28,0.0,1.8182731274e-11,-3.34146688715e-25,1.65891504178e-11
5.78e-08,9.55961e-08,9.52786e-08,9.63305e-08,9.52786e-08,5.78000029997e-08,-1e+300,8.12704471403e-24,2.31379216869e-25,(1.90094308859e-11 6.83154241426e-29 -1.35132411031e-15),5.78000029997e-08,0.0,0.0,-3.6563803448e-07,2.04596944334e-11,-4.68150191466e-28,0.0,1.81828471506e-11,-3.73093049807e-25,1.65904713365e-11
5.79e-08,9.55291e-08,9.52054e-08,9.62619e-08,9.52054e-08,5.79000029997e-08,-1e+300,8.12264631873e-24,2.3125008685e-25,(1.90142897544e-11 1.58686627478e-28 -1.36050993659e-15),5.79000029997e-08,0.0,0.0,-3.66060221085e-07,2.04634429339e-11,-3.06981986083e-28,0.0,1.81829397823e-11,-4.12803481392e-25,1.65912838681e-11
5.8e-08,9.54616e-08,9.51391e-08,9.61933e-08,9.51391e-08,5.80000029997e-08,-1e+300,8.11723584396e-24,2.31078095817e-25,(1.90159176502e-11 3.4595895912e-28 -1.63665307818e-15),5.80000029997e-08,0.0,0.0,-3.66312997708e-07,2.04646547965e-11,-1.4380622527600002e-28,0.0,1.81830784781e-11,-4.53032214019e-25,1.65920877334e-11
5.81e-08,9.53933e-08,9.50725e-08,9.61246e-08,9.50725e-08,5.81000029997e-08,-1e+300,8.11048375744e-24,2.30861994086e-25,(1.90150329211e-11 4.8160691202e-28 -1.90117699148e-15),5.81000029997e-08,0.0,0.0,-3.66801322175e-07,2.04620608692e-11,4.66373513682e-29,0.0,1.81832936377e-11,-4.9352019134399995e-25,1.65931400333e-11
5.82e-08,9.53241e-08,9.50047e-08,9.60555e-08,9.50047e-08,5.82000029997e-08,-1e+300,8.10246799339e-24,2.30604782759e-25,(1.90111206347e-11 6.11602893576e-28 -1.32848776458e-15),5.82000029997e-08,0.0,0.0,-3.67108857114e-07,2.04561939311e-11,2.24389260764e-28,0.0,1.81835148441e-11,-5.3382184331099995e-25,1.65944857126e-11
5.83e-08,9.52536e-08,9.49354e-08,9.5986e-08,9.49354e-08,5.83000029997e-08,-1e+300,8.09481414127e-24,2.30365928837e-25,(1.90048341819e-11 7.20918020801e-28 -2.78132530075e-16),5.83000029997e-08,0.0,0.0,-3.67379936355e-07,2.04477366599e-11,3.48245138722e-28,0.0,1.81837224102e-11,-5.73712673667e-25,1.65961603441e-11
5.84e-08,9.51828e-08,9.48642e-08,9.59175e-08,9.48642e-08,5.84000029997e-08,-1e+300,8.090478782150001e-24,2.30260295795e-25,(1.90120621553e-11 7.08697756074e-28 -3.89992531744e-16),5.84000029997e-08,0.0,0.0,-3.67885489838e-07,2.04546982062e-11,3.57933656269e-28,0.0,1.81838241112e-11,-6.13010093877e-25,1.6597331108e-11
5.85e-08,9.51161e-08,9.47921e-08,9.58492e-08,9.47921e-08,5.85000029997e-08,-1e+300,8.086555123820001e-24,2.30142078418e-25,(1.9016242703e-11 7.15404710681e-28 -3.88980122536e-16),5.85000029997e-08,0.0,0.0,-3.68426722772e-07,2.04581021729e-11,3.47053088415e-28,0.0,1.81839082771e-11,-6.51548426584e-25,1.65981072574e-11
5.86e-08,9.50488e-08,9.47267e-08,9.5781e-08,9.47267e-08,5.86000029997e-08,-1e+300,8.08154403304e-24,2.29981289504e-25,(1.90175265735e-11 6.98521910139e-28 -6.80224406738e-16),5.86000029997e-08,0.0,0.0,-3.68876682412e-07,2.04581475331e-11,3.18901743625e-28,0.0,1.8184052038e-11,-6.8910674788399995e-25,1.65989494582e-11
5.87e-08,9.49807e-08,9.46602e-08,9.57125e-08,9.46602e-08,5.87000029997e-08,-1e+300,8.07514306408e-24,2.29778403849e-25,(1.90159100338e-11 6.51859392834e-28 -7.03182225596e-16),5.87000029997e-08,0.0,0.0,-3.69193082273e-07,2.04554107731e-11,2.8054497665e-28,0.0,1.81842902286e-11,-7.25547438731e-25,1.66000992177e-11
5.88e-08,9.49115e-08,9.45924e-08,9.56436e-08,9.45924e-08,5.88000029997e-08,-1e+300,8.06777390639e-24,2.29543063331e-25,(1.90114984568e-11 6.07918550151e-28 -8.32249820231e-17),5.88000029997e-08,0.0,0.0,-3.69606821636e-07,2.04486203602e-11,2.34074350432e-28,0.0,1.81844973658e-11,-7.60830119596e-25,1.66015051061e-11
5.89e-08,9.48412e-08,9.45231e-08,9.55746e-08,9.45231e-08,5.89000029997e-08,-1e+300,8.061072915950001e-24,2.29344190777e-25,(1.9007201393e-11 5.7906124053e-28 9.11103379951e-16),5.89000029997e-08,0.0,0.0,-3.69649775108e-07,2.0442994723e-11,1.68290866793e-28,0.0,1.81847211765e-11,-7.94748204702e-25,1.66032506435e-11
5.9e-08,9.47715e-08,9.44519e-08,9.55065e-08,9.44519e-08,5.90000029997e-08,-1e+300,8.056985046570001e-24,2.2923891986499998e-25,(1.90141091447e-11 4.89338029516e-28 6.9020624766e-16),5.90000029997e-08,0.0,0.0,-3.7041779941e-07,2.04491254796e-11,6.10335266071e-29,0.0,1.81847812933e-11,-8.27057416601e-25,1.66042818441e-11
5.91e-08,9.4705e-08,9.43813e-08,9.54385e-08,9.43813e-08,5.91000029997e-08,-1e+300,8.05233681674e-24,2.29096356359e-25,(1.90178461096e-11 4.00355905832e-28 5.942038591e-16),5.91000029997e-08,0.0,0.0,-3.70838368445e-07,2.04519959914e-11,-2.2771995592000002e-29,0.0,1.81848701436e-11,-8.57543411533e-25,1.66050640413e-11
5.92e-08,9.46379e-08,9.43161e-08,9.53706e-08,9.43161e-08,5.92000029997e-08,-1e+300,8.04650500783e-24,2.28909605677e-25,(1.90187576256e-11 2.9666710083e-28 2.31190908384e-16),5.92000029997e-08,0.0,0.0,-3.71157380837e-07,2.04516008179e-11,-1.09912709581e-28,0.0,1.81850292695e-11,-8.85995325418e-25,1.66059580017e-11
5.93e-08,9.45699e-08,9.42497e-08,9.53024e-08,9.42497e-08,5.93000029997e-08,-1e+300,8.0392724483e-24,2.2868100275e-25,(1.90169319592e-11 2.38449279658e-28 3.34124451987e-16),5.93000029997e-08,0.0,0.0,-3.7137953582e-07,2.04481491023e-11,-1.8030262660899998e-28,0.0,1.81852613557e-11,-9.12153858525e-25,1.66071535427e-11
5.94e-08,9.4501e-08,9.4182e-08,9.52337e-08,9.4182e-08,5.94000029997e-08,-1e+300,8.03127756246e-24,2.28426031964e-25,(1.90121621753e-11 2.01324275588e-28 9.82636742944e-16),5.94000029997e-08,0.0,0.0,-3.71741070146e-07,2.04413367333e-11,-2.1455943180500003e-28,0.0,1.81854711606e-11,-9.3572985301e-25,1.6608610342e-11
5.95e-08,9.44307e-08,9.41128e-08,9.51652e-08,9.41128e-08,5.95000029997e-08,-1e+300,8.02465052621e-24,2.28232795823e-25,(1.90099759187e-11 1.92923719419e-28 1.80904921253e-15),5.95000029997e-08,0.0,0.0,-3.72070143076e-07,2.04377188213e-11,-2.18362074373e-28,0.0,1.81856655812e-11,-9.56551508242e-25,1.66103010191e-11
5.96e-08,9.43621e-08,9.40417e-08,9.50974e-08,9.40417e-08,5.96000029997e-08,-1e+300,8.021271741e-24,2.28146863476e-25,(1.90162740639e-11 1.20682366075e-28 1.69785350962e-15),5.96000029997e-08,0.0,0.0,-3.72574387461e-07,2.04436020207e-11,-2.00678623594e-28,0.0,1.81857377764e-11,-9.74508283562e-25,1.66112987874e-11
5.97e-08,9.42958e-08,9.39725e-08,9.50298e-08,9.39725e-08,5.97000029997e-08,-1e+300,8.01730443253e-24,2.28024133481e-25,(1.90196093897e-11 1.67075913038e-28 1.69239476348e-15),5.97000029997e-08,0.0,0.0,-3.7294584588e-07,2.04460789446e-11,-1.67609283179e-28,0.0,1.81858317224e-11,-9.895417740419999e-25,1.66120943963e-11
5.98e-08,9.4229e-08,9.39073e-08,9.49621e-08,9.39073e-08,5.98000029997e-08,-1e+300,8.01217437301e-24,2.27859517179e-25,(1.90201740046e-11 1.66685192779e-28 1.32216543211e-15),5.98000029997e-08,0.0,0.0,-3.73241618964e-07,2.04453766845e-11,-1.4742171210100002e-28,0.0,1.81860038436e-11,-1.00163462561e-24,1.66130443856e-11
5.99e-08,9.41612e-08,9.38411e-08,9.48942e-08,9.38411e-08,5.99000029998e-08,-1e+300,8.005712612140001e-24,2.2765490114799998e-25,(1.90179470706e-11 1.45298870439e-28 1.50807911594e-15),5.99000029998e-08,0.0,0.0,-3.73611343994e-07,2.04418824858e-11,-1.27858375372e-28,0.0,1.8186240711e-11,-1.01076408734e-24,1.66143006984e-11
6e-08,9.40924e-08,9.37736e-08,9.48258e-08,9.37736e-08,6.00000029998e-08,-1e+300,7.99873612388e-24,2.27432125271e-25,(1.90129892119e-11 1.41313001905e-28 2.23691809223e-15),6.00000029998e-08,0.0,0.0,-3.74141540737e-07,2.04345806028e-11,-9.10806016354e-29,0.0,1.8186436618e-11,-1.01696019664e-24,1.66158023072e-11
6.01e-08,9.40223e-08,9.37044e-08,9.47577e-08,9.37044e-08,6.01000029998e-08,-1e+300,7.99294691697e-24,2.27268670702e-25,(1.90123462523e-11 1.92352535526e-28 2.8994072532e-15),6.01000029998e-08,0.0,0.0,-3.74490889092e-07,2.04327141404e-11,-3.87486504613e-29,0.0,1.81866147541e-11,-1.02031323938e-24,1.66174705304e-11
6.02e-08,9.39545e-08,9.36334e-08,9.46903e-08,9.36334e-08,6.02000029999e-08,-1e+300,7.98897335518e-24,2.27162019676e-25,(1.90182987449e-11 2.074187986e-28 2.77062308146e-15),6.02000029999e-08,0.0,0.0,-3.74885306953e-07,2.04382586849e-11,3.37191100457e-30,0.0,1.81866864938e-11,-1.02095019175e-24,1.66184516265e-11
6.03e-08,9.38885e-08,9.35654e-08,9.4623e-08,9.35654e-08,6.03000029999e-08,-1e+300,7.984278223330001e-24,2.27015592714e-25,(1.90213763808e-11 2.42981100476e-28 2.6792806922e-15),6.03000029999e-08,0.0,0.0,-3.75276776996e-07,2.0440399012e-11,5.45789273841e-29,0.0,1.81867884883e-11,-1.01900395557e-24,1.6619269708e-11
6.04e-08,9.38219e-08,9.35004e-08,9.45556e-08,9.35004e-08,6.04000029999e-08,-1e+300,7.978387072010001e-24,2.26827068558e-25,(1.90217414542e-11 2.63525873295e-28 2.34231199656e-15),6.04000029999e-08,0.0,0.0,-3.75592740087e-07,2.04394334383e-11,9.86124806213e-29,0.0,1.81869714302e-11,-1.01461316636e-24,1.66202608889e-11
6.05e-08,9.37543e-08,9.34344e-08,9.4488e-08,9.34344e-08,6.0500003e-08,-1e+300,7.97116732057e-24,2.26598975869e-25,(1.90196649223e-11 3.20956119575e-28 2.56077511041e-15),6.0500003e-08,0.0,0.0,-3.76099191333e-07,2.04348986187e-11,1.39697809553e-28,0.0,1.81871786748e-11,-1.00794421436e-24,1.66215213568e-11
6.06e-08,9.36857e-08,9.3367e-08,9.44198e-08,9.3367e-08,6.0600003e-08,-1e+300,7.963333225600001e-24,2.26350257815e-25,(1.90142263893e-11 3.49851356657e-28 3.30679143022e-15),6.0600003e-08,0.0,0.0,-3.76315550116e-07,2.04281997088e-11,1.8623025469599998e-28,0.0,1.8187398761e-11,-9.99151852225e-25,1.66230751166e-11
6.07e-08,9.36158e-08,9.3298e-08,9.43521e-08,9.3298e-08,6.0700003e-08,-1e+300,7.958226788900001e-24,2.26210387868e-25,(1.90145854025e-11 3.61545498945e-28 3.86622683007e-15),6.0700003e-08,0.0,0.0,-3.7671939641e-07,2.04275122432e-11,2.39841329792e-28,0.0,1.81875682753e-11,-9.88377164174e-25,1.66247093645e-11
6.08e-08,9.35489e-08,9.32272e-08,9.4285e-08,9.32272e-08,6.08000030001e-08,-1e+300,7.954750615240001e-24,2.26117549956e-25,(1.90201988764e-11 4.07628764455e-28 3.85590966056e-15),6.08000030001e-08,0.0,0.0,-3.77147372993e-07,2.04327131017e-11,3.04196923114e-28,0.0,1.81876410437e-11,-9.75757117196e-25,1.66256718273e-11
6.09e-08,9.34831e-08,9.31601e-08,9.42181e-08,9.31601e-08,6.09000030001e-08,-1e+300,7.950588140200001e-24,2.25987680114e-25,(1.90230030199e-11 4.69884255601e-28 3.74573227578e-15),6.09000030001e-08,0.0,0.0,-3.77500382711e-07,2.04345990307e-11,3.70806456691e-28,0.0,1.81877452191e-11,-9.61372253306e-25,1.66265127612e-11
6.1e-08,9.34167e-08,9.30954e-08,9.4151e-08,9.30954e-08,6.10000030001e-08,-1e+300,7.94543141564e-24,2.25821883071e-25,(1.9023174823e-11 5.21592319215e-28 3.43086154843e-15),6.10000030001e-08,0.0,0.0,-3.77934875981e-07,2.04334753463e-11,4.40045798197e-28,0.0,1.81879344695e-11,-9.45290515332e-25,1.66275439073e-11
6.11e-08,9.33494e-08,9.30295e-08,9.40836e-08,9.30295e-08,6.11000030001e-08,-1e+300,7.93892383667e-24,2.256157916e-25,(1.90207087095e-11 5.90852774813e-28 3.67775019088e-15),6.11000030001e-08,0.0,0.0,-3.78333335869e-07,2.04293848626e-11,5.041822858940001e-28,0.0,1.81881546671e-11,-9.27554163352e-25,1.66288524423e-11
6.12e-08,9.3281e-08,9.29624e-08,9.40157e-08,9.29624e-08,6.12000030002e-08,-1e+300,7.93186823592e-24,2.25390874267e-25,(1.90154984697e-11 6.42309727359e-28 4.45247835626e-15),6.12000030002e-08,0.0,0.0,-3.78804070536e-07,2.04219798914e-11,5.58002354213e-28,0.0,1.81883442732e-11,-9.08205828138e-25,1.66304103327e-11
6.13e-08,9.32113e-08,9.28936e-08,9.39484e-08,9.28936e-08,6.13000030002e-08,-1e+300,7.926400000620001e-24,2.25242910116e-25,(1.90164896843e-11 7.69995106156e-28 4.84355899721e-15),6.13000030002e-08,0.0,0.0,-3.79001341721e-07,2.04222406049e-11,6.601788941140001e-28,0.0,1.81885197981e-11,-8.872987924679999e-25,1.66320562712e-11
6.14e-08,9.3145e-08,9.28229e-08,9.38816e-08,9.28229e-08,6.14000030002e-08,-1e+300,7.92236112409e-24,2.2513100900000003e-25,(1.90219871915e-11 8.35351157679e-28 4.81265801227e-15),6.14000030002e-08,0.0,0.0,-3.79497275598e-07,2.04272611795e-11,7.79954579732e-28,0.0,1.81885918972e-11,-8.648767109349999e-25,1.66330158767e-11
6.15e-08,9.30795e-08,9.27566e-08,9.3815e-08,9.27566e-08,6.15000030003e-08,-1e+300,7.917585727e-24,2.24981363252e-25,(1.90247200606e-11 9.20920529806e-28 4.69783122114e-15),6.15000030003e-08,0.0,0.0,-3.7988572784e-07,2.04290252196e-11,8.915868469330001e-28,0.0,1.81886998316e-11,-8.40923026512e-25,1.6633875493e-11
6.16e-08,9.30134e-08,9.26921e-08,9.37482e-08,9.26921e-08,6.16000030003e-08,-1e+300,7.911633047490001e-24,2.24791034101e-25,(1.90248252385e-11 1.04894636617e-27 4.40359586755e-15),6.16000030003e-08,0.0,0.0,-3.80248344231e-07,2.04277926261e-11,1.01154487429e-27,0.0,1.81888939626e-11,-8.15441458063e-25,1.6634928966e-11
6.17e-08,9.29463e-08,9.26265e-08,9.36811e-08,9.26265e-08,6.17000030003e-08,-1e+300,7.90435680173e-24,2.24561185391e-25,(1.90223022934e-11 1.16719778142e-27 4.65845627929e-15),6.17000030003e-08,0.0,0.0,-3.80575148062e-07,2.04236050246e-11,1.12546657397e-27,0.0,1.81891125159e-11,-7.88514640723e-25,1.66362495246e-11
6.18e-08,9.28782e-08,9.25596e-08,9.36136e-08,9.25596e-08,6.18000030004e-08,-1e+300,7.89724211478e-24,2.24335734084e-25,(1.90169106796e-11 1.2500387933e-27 5.42334210146e-15),6.18000030004e-08,0.0,0.0,-3.80891621861e-07,2.04162334836e-11,1.2322201787e-27,0.0,1.81893123254e-11,-7.601843835859999e-25,1.66378328953e-11
6.19e-08,9.28088e-08,9.24911e-08,9.35466e-08,9.24911e-08,6.19000030004e-08,-1e+300,7.89241219145e-24,2.24207025363e-25,(1.90182344093e-11 1.29436228626e-27 5.84038810867e-15),6.19000030004e-08,0.0,0.0,-3.81258272733e-07,2.04166955236e-11,1.32221262454e-27,0.0,1.81894747758e-11,-7.304855409419999e-25,1.66394555345e-11
6.2e-08,9.2743e-08,9.24207e-08,9.34801e-08,9.24207e-08,6.20000030004e-08,-1e+300,7.88901544166e-24,2.2411489399699998e-25,(1.90235823171e-11 1.35591634483e-27 5.86125898758e-15),6.20000030004e-08,0.0,0.0,-3.81676250734e-07,2.04216141585e-11,1.40482868035e-27,0.0,1.81895469585e-11,-6.9946660705199995e-25,1.66404219277e-11
6.21e-08,9.26778e-08,9.23549e-08,9.34138e-08,9.23549e-08,6.21000030005e-08,-1e+300,7.88504323082e-24,2.23990030579e-25,(1.90262397818e-11 1.37393961353e-27 5.746609491e-15),6.21000030005e-08,0.0,0.0,-3.82116266212e-07,2.04233531993e-11,1.48028868293e-27,0.0,1.81896563886e-11,-6.67167337712e-25,1.66413040627e-11
6.22e-08,9.26119e-08,9.22907e-08,9.33473e-08,9.22907e-08,6.22000030005e-08,-1e+300,7.87991049204e-24,2.23825636713e-25,(1.90263223682e-11 1.50821568137e-27 5.47337509587e-15),6.22000030005e-08,0.0,0.0,-3.8226639142e-07,2.04221892832e-11,1.58181259881e-27,0.0,1.81898527262e-11,-6.3365514081e-25,1.66423854696e-11
6.23e-08,9.25451e-08,9.22253e-08,9.32805e-08,9.22253e-08,6.23000030005e-08,-1e+300,7.87344777474e-24,2.23621152581e-25,(1.90238034104e-11 1.60812245505e-27 5.71386540663e-15),6.23000030005e-08,0.0,0.0,-3.82784256252e-07,2.04180576901e-11,1.69222030869e-27,0.0,1.81900685106e-11,-5.9891252951099985e-25,1.66437276083e-11
6.24e-08,9.24773e-08,9.21587e-08,9.32132e-08,9.21587e-08,6.24000030006e-08,-1e+300,7.86631232771e-24,2.2339571275e-25,(1.90185671163e-11 1.63907107882e-27 6.43168337713e-15),6.24000030006e-08,0.0,0.0,-3.8313289803e-07,2.04108841968e-11,1.79035936437e-27,0.0,1.81902672911e-11,-5.6300123666699985e-25,1.66453299132e-11
6.25e-08,9.24082e-08,9.20905e-08,9.31466e-08,9.20905e-08,6.25000030006e-08,-1e+300,7.86095455093e-24,2.23250433207e-25,(1.90198828346e-11 1.62849748281e-27 6.78037942252e-15),6.25000030006e-08,0.0,0.0,-3.83524124163e-07,2.04113004199e-11,1.82096240425e-27,0.0,1.81904309991e-11,-5.26020515306e-25,1.66469722749e-11
6.26e-08,9.23427e-08,9.20204e-08,9.30804e-08,9.20204e-08,6.26000030006e-08,-1e+300,7.856943041330001e-24,2.23139251165e-25,(1.90252602906e-11 1.6284782283e-27 6.79144011489e-15),6.26000030006e-08,0.0,0.0,-3.83924505867e-07,2.04162268982e-11,1.81069742514e-27,0.0,1.81905037832e-11,-4.88081937349e-25,1.66479535207e-11
6.27e-08,9.22778e-08,9.19549e-08,9.30144e-08,9.19549e-08,6.27000030007e-08,-1e+300,7.85221658133e-24,2.22991456128e-25,(1.90279561261e-11 1.62258042779e-27 6.69818365414e-15),6.27000030007e-08,0.0,0.0,-3.84261974093e-07,2.04179766792e-11,1.7838627956000003e-27,0.0,1.81906144609e-11,-4.49326847283e-25,1.66488474991e-11
6.28e-08,9.22122e-08,9.1891e-08,9.29482e-08,9.1891e-08,6.28000030007e-08,-1e+300,7.84636368066e-24,2.22804402145e-25,(1.90280920925e-11 1.55301784314e-27 6.44820293974e-15),6.28000030007e-08,0.0,0.0,-3.84648872377e-07,2.04168049345e-11,1.7393113442e-27,0.0,1.81908100197e-11,-4.09892132247e-25,1.66499305179e-11
6.29e-08,9.21458e-08,9.1826e-08,9.28818e-08,9.1826e-08,6.29000030007e-08,-1e+300,7.83927897041e-24,2.22580852605e-25,(1.90256366443e-11 1.49376160823e-27 6.65695159852e-15),6.29000030007e-08,0.0,0.0,-3.85010004926e-07,2.04127272776e-11,1.68113069342e-27,0.0,1.8191026413e-11,-3.69957646171e-25,1.66512703638e-11
