Time,max(coordsX_Meniscus),min(coordsX_Meniscus)
3.68e-08,1.21507e-07,1.20715e-07
3.69e-08,1.21435e-07,1.20644e-07
3.7e-08,1.21363e-07,1.20572e-07
3.71e-08,1.21291e-07,1.20499e-07
3.72e-08,1.21218e-07,1.20423e-07
3.73e-08,1.21146e-07,1.20352e-07
3.74e-08,1.21075e-07,1.20283e-07
3.75e-08,1.21003e-07,1.20212e-07
3.76e-08,1.20932e-07,1.2014e-07
3.77e-08,1.2086e-07,1.20066e-07
3.78e-08,1.20788e-07,1.19991e-07
3.79e-08,1.20716e-07,1.19923e-07
3.8e-08,1.20645e-07,1.19853e-07
3.81e-08,1.20574e-07,1.19782e-07
3.82e-08,1.20503e-07,1.1971e-07
3.83e-08,1.20432e-07,1.19636e-07
3.84e-08,1.2036e-07,1.19564e-07
3.85e-08,1.2029e-07,1.19496e-07
3.86e-08,1.20219e-07,1.19427e-07
3.87e-08,1.20149e-07,1.19356e-07
3.88e-08,1.20078e-07,1.19283e-07
3.89e-08,1.20007e-07,1.19209e-07
3.9e-08,1.19936e-07,1.19141e-07
3.91e-08,1.19866e-07,1.19072e-07
3.92e-08,1.19796e-07,1.19003e-07
3.93e-08,1.19726e-07,1.18932e-07
3.94e-08,1.19656e-07,1.1886e-07
3.95e-08,1.19585e-07,1.18787e-07
3.96e-08,1.19515e-07,1.1872e-07
3.97e-08,1.19445e-07,1.18652e-07
3.98e-08,1.19376e-07,1.18582e-07
3.99e-08,1.19306e-07,1.18511e-07
4e-08,1.19236e-07,1.18439e-07
4.01e-08,1.19166e-07,1.18368e-07
4.02e-08,1.19097e-07,1.18301e-07
4.03e-08,1.19028e-07,1.18233e-07
4.04e-08,1.18959e-07,1.18164e-07
4.05e-08,1.18889e-07,1.18093e-07
4.06e-08,1.1882e-07,1.18021e-07
4.07e-08,1.1875e-07,1.17952e-07
4.08e-08,1.18681e-07,1.17886e-07
4.09e-08,1.18613e-07,1.17818e-07
4.1e-08,1.18544e-07,1.17749e-07
4.11e-08,1.18475e-07,1.17678e-07
4.12e-08,1.18406e-07,1.17606e-07
4.13e-08,1.18337e-07,1.17539e-07
4.14e-08,1.18269e-07,1.17473e-07
4.15e-08,1.18201e-07,1.17405e-07
4.16e-08,1.18132e-07,1.17336e-07
4.17e-08,1.18064e-07,1.17266e-07
4.18e-08,1.17995e-07,1.17194e-07
4.19e-08,1.17927e-07,1.17129e-07
4.2e-08,1.17859e-07,1.17063e-07
4.21e-08,1.17791e-07,1.16996e-07
4.22e-08,1.17724e-07,1.16927e-07
4.23e-08,1.17655e-07,1.16856e-07
4.24e-08,1.17587e-07,1.16786e-07
4.25e-08,1.17519e-07,1.16721e-07
4.26e-08,1.17452e-07,1.16655e-07
4.27e-08,1.17385e-07,1.16588e-07
4.28e-08,1.17317e-07,1.1652e-07
4.29e-08,1.1725e-07,1.1645e-07
4.3e-08,1.17182e-07,1.1638e-07
4.31e-08,1.17115e-07,1.16316e-07
