Time,max(CACoordsX),min(CACoordsX),max(coordsX_Meniscus),min(coordsX_Meniscus),time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N),# Time,pressureForceX,pressureForceY,pressureForceZ,viscousForceX,viscousForceY,viscousForceZ,capillaryForceX,capillaryForceY,capillaryForceZ,max(Result),min(Result)
2.31e-08,1.31839e-07,1.31632e-07,1.32411e-07,1.31632e-07,2.30999900102e-08,-1e+300,6.7137457957e-24,2.0564623585e-25,(1.42191478916e-11 3.47833441027e-28 -1.1138647403e-13),2.30999900102e-08,0.0,0.0,-1.17749371673e-07,1.62552847746e-11,2.72359286215e-28,0.0,1.49688295169e-11,-9.63889308158e-26,1.2328932164e-11,1757660.0,-22011500.0
2.32e-08,1.31751e-07,1.31545e-07,1.32322e-07,1.31545e-07,2.31999900102e-08,-1e+300,6.70994139648e-24,2.05508599231e-25,(1.42295239231e-11 4.2473988741e-28 -1.11326415678e-13),2.31999900102e-08,0.0,0.0,-1.18103558758e-07,1.62633009824e-11,3.50331639706e-28,0.0,1.49693796221e-11,-9.41047638651e-26,1.2328330713e-11,1752410.0,-21987300.0
2.33e-08,1.31661e-07,1.31459e-07,1.32234e-07,1.31459e-07,2.32999900102e-08,-1e+300,6.70511646742e-24,2.0529304748e-25,(1.42339574887e-11 5.00478694076e-28 -1.11768024729e-13),2.32999900102e-08,0.0,0.0,-1.1833553367e-07,1.62646991878e-11,4.179378918720001e-28,0.0,1.49699261575e-11,-9.16934513289e-26,1.23276977445e-11,1748380.0,-21943200.0
2.34e-08,1.31572e-07,1.31372e-07,1.32147e-07,1.31372e-07,2.33999900102e-08,-1e+300,6.69707182115e-24,2.04959898025e-25,(1.42332601938e-11 5.91881716524e-28 -1.11070785432e-13),2.33999900102e-08,0.0,0.0,-1.18866729797e-07,1.62577976954e-11,4.8568406082100005e-28,0.0,1.49704707072e-11,-8.9220373041e-26,1.23273047593e-11,1739240.0,-22035900.0
2.35e-08,1.31486e-07,1.31282e-07,1.32059e-07,1.31282e-07,2.34999900102e-08,-1e+300,6.68590401328e-24,2.04536508516e-25,(1.42290672744e-11 6.36529058141e-28 -1.09642352449e-13),2.34999900102e-08,0.0,0.0,-1.19187599316e-07,1.62484946405e-11,5.47798124892e-28,0.0,1.49710116415e-11,-8.675875050480001e-26,1.2327259757e-11,1738320.0,-22064200.0
2.36e-08,1.31399e-07,1.31191e-07,1.31971e-07,1.31191e-07,2.35999900102e-08,-1e+300,6.68036033993e-24,2.0436021363499999e-25,(1.424193922e-11 7.01057443157e-28 -1.09516463082e-13),2.35999900102e-08,0.0,0.0,-1.19595920711e-07,1.62589988884e-11,5.95809178676e-28,0.0,1.49715491945e-11,-8.442348210010001e-26,1.232689139e-11,1728600.0,-22066000.0
2.37e-08,1.31311e-07,1.31107e-07,1.31884e-07,1.31107e-07,2.36999900102e-08,-1e+300,6.676582222110001e-24,2.04203635263e-25,(1.42494325963e-11 6.91131444898e-28 -1.09911887117e-13),2.36999900102e-08,0.0,0.0,-1.19857743071e-07,1.62641994462e-11,6.2958353220400005e-28,0.0,1.49720842721e-11,-8.2264827181e-26,1.2326265718e-11,1723570.0,-22020900.0
2.38e-08,1.31222e-07,1.31022e-07,1.31797e-07,1.31022e-07,2.37999900102e-08,-1e+300,6.670514682450001e-24,2.03942255842e-25,(1.42516984648e-11 6.85751684554e-28 -1.09736811868e-13),2.37999900102e-08,0.0,0.0,-1.2031213808e-07,1.62615192911e-11,6.54906265306e-28,0.0,1.49726162982e-11,-8.03348089906e-26,1.23257486479e-11,1716590.0,-22055700.0
2.39e-08,1.31135e-07,1.30934e-07,1.3171e-07,1.30934e-07,2.38999900102e-08,-1e+300,6.6608607659e-24,2.0355775634299999e-25,(1.42476828193e-11 7.12453181762e-28 -1.08641334895e-13),2.38999900102e-08,0.0,0.0,-1.20615799114e-07,1.62529019784e-11,6.71051940735e-28,0.0,1.49731459813e-11,-7.86987083904e-26,1.232553528e-11,1724450.0,-22093600.0
2.4e-08,1.31049e-07,1.30844e-07,1.31623e-07,1.30844e-07,2.39999900102e-08,-1e+300,6.65167376924e-24,2.0323719346e-25,(1.42518438909e-11 7.01517867207e-28 -1.07655813733e-13),2.39999900102e-08,0.0,0.0,-1.20985466581e-07,1.6253117787e-11,6.66483086053e-28,0.0,1.4973671454e-11,-7.74284879059e-26,1.23254919184e-11,1714200.0,-22114100.0
2.41e-08,1.30963e-07,1.30757e-07,1.31536e-07,1.30757e-07,2.40999900102e-08,-1e+300,6.64744982309e-24,2.03091788613e-25,(1.42626882655e-11 6.5897004037e-28 -1.07570306084e-13),2.40999900102e-08,0.0,0.0,-1.21439671725e-07,1.62606696002e-11,6.370380089710001e-28,0.0,1.49741948142e-11,-7.66030089593e-26,1.23249891127e-11,1695200.0,-22117700.0
2.42e-08,1.30875e-07,1.30673e-07,1.31449e-07,1.30673e-07,2.41999900102e-08,-1e+300,6.64288520502e-24,2.02893893065e-25,(1.42673680897e-11 6.19381086324e-28 -1.08114310937e-13),2.41999900102e-08,0.0,0.0,-1.21641555665e-07,1.62635092136e-11,5.97430575392e-28,0.0,1.49747143884e-11,-7.62934446127e-26,1.23244060045e-11,1703130.0,-22051900.0
2.43e-08,1.30786e-07,1.30587e-07,1.31363e-07,1.30587e-07,2.42999900102e-08,-1e+300,6.63553874915e-24,2.02590391217e-25,(1.42673016673e-11 6.17167443718e-28 -1.07540993085e-13),2.42999900102e-08,0.0,0.0,-1.22091590572e-07,1.62578887773e-11,5.66319399424e-28,0.0,1.49752319164e-11,-7.657833288620001e-26,1.23240285391e-11,1696750.0,-22124600.0
2.44e-08,1.30701e-07,1.30499e-07,1.31277e-07,1.30499e-07,2.43999900102e-08,-1e+300,6.62461071602e-24,2.02167344542e-25,(1.42611123361e-11 5.57463347132e-28 -1.06101999167e-13),2.43999900102e-08,0.0,0.0,-1.22409707756e-07,1.62463674451e-11,5.32679089219e-28,0.0,1.49757461677e-11,-7.753749118e-26,1.2323986345e-11,1695650.0,-22161000.0
2.45e-08,1.30616e-07,1.30409e-07,1.3119e-07,1.30409e-07,2.44999900102e-08,-1e+300,6.617849205920001e-24,2.01950333653e-25,(1.42726170979e-11 4.85937094566e-28 -1.05968320032e-13),2.44999900102e-08,0.0,0.0,-1.22767838008e-07,1.62558786352e-11,4.16365943647e-28,0.0,1.49762565118e-11,-7.923238624499999e-26,1.23237897626e-11,1689240.0,-22161400.0
2.46e-08,1.3053e-07,1.30325e-07,1.31104e-07,1.30325e-07,2.45999900102e-08,-1e+300,6.61428324337e-24,2.01816742159e-25,(1.42811151596e-11 4.03781091346e-28 -1.06133355759e-13),2.45999900102e-08,0.0,0.0,-1.23128108242e-07,1.62617654754e-11,2.91852767391e-28,0.0,1.49767648428e-11,-8.17444999036e-26,1.23232472749e-11,1679190.0,-22142300.0
2.47e-08,1.30442e-07,1.30241e-07,1.31018e-07,1.30241e-07,2.46999900102e-08,-1e+300,6.6090477062e-24,2.01590782863e-25,(1.42847337544e-11 3.77109282774e-28 -1.06272304285e-13),2.46999900102e-08,0.0,0.0,-1.23703627443e-07,1.62598661587e-11,1.7538744932e-28,0.0,1.49772695362e-11,-8.5155903136e-26,1.23227472921e-11,1661660.0,-22170200.0
2.48e-08,1.30356e-07,1.30156e-07,1.30933e-07,1.30156e-07,2.47999900102e-08,-1e+300,6.6003391525000014e-24,2.01243915541e-25,(1.42816032952e-11 2.61115425766e-28 -1.05340952859e-13),2.47999900102e-08,0.0,0.0,-1.23852342811e-07,1.62533202966e-11,6.332924717249998e-29,0.0,1.49777721447e-11,-8.951509492530001e-26,1.23225128489e-11,1676090.0,-22187200.0
2.49e-08,1.30271e-07,1.30068e-07,1.30847e-07,1.30068e-07,2.48999900102e-08,-1e+300,6.59021656547e-24,2.00877466096e-25,(1.42805913921e-11 2.38139658485e-28 -1.04227041595e-13),2.48999900102e-08,0.0,0.0,-1.24176049089e-07,1.62481373533e-11,-4.60000442615e-29,0.0,1.49782707899e-11,-9.48314770746e-26,1.23225665347e-11,1672760.0,-22211300.0
2.5e-08,1.30186e-07,1.29979e-07,1.30761e-07,1.29979e-07,2.49999900102e-08,-1e+300,6.58508606095e-24,2.007093574e-25,(1.42918344677e-11 1.5283033924e-28 -1.04097499585e-13),2.49999900102e-08,0.0,0.0,-1.24544338789e-07,1.62572590353e-11,-1.27370519616e-28,0.0,1.49787668943e-11,-1.01054065485e-25,1.23222122039e-11,1663640.0,-22206700.0
2.51e-08,1.301e-07,1.29897e-07,1.30675e-07,1.29897e-07,2.50999900102e-08,-1e+300,6.58100106841e-24,2.00544913733e-25,(1.42981557926e-11 1.11796978425e-28 -1.04538796838e-13),2.50999900102e-08,0.0,0.0,-1.24850077167e-07,1.62609413002e-11,-1.80579453495e-28,0.0,1.49792593797e-11,-1.08133175519e-25,1.23216777614e-11,1659880.0,-22173400.0
2.52e-08,1.30013e-07,1.29814e-07,1.30591e-07,1.29814e-07,2.51999900102e-08,-1e+300,6.57472840868e-24,2.00283775004e-25,(1.42993816078e-11 6.49174126349e-29 -1.04228797568e-13),2.51999900102e-08,0.0,0.0,-1.2521050361e-07,1.62575654692e-11,-2.22209882859e-28,0.0,1.49797492342e-11,-1.15965371974e-25,1.23212795302e-11,1655570.0,-22196600.0
2.53e-08,1.29928e-07,1.29728e-07,1.30506e-07,1.29728e-07,2.52999900102e-08,-1e+300,6.56517415108e-24,1.99909829466e-25,(1.42949234744e-11 4.80248312753e-30 -1.03122616797e-13),2.52999900102e-08,0.0,0.0,-1.25597937469e-07,1.62481571732e-11,-2.57622380189e-28,0.0,1.49802366969e-11,-1.24392037096e-25,1.23211804127e-11,1654720.0,-22244800.0
2.54e-08,1.29845e-07,1.2964e-07,1.30421e-07,1.2964e-07,2.53999900102e-08,-1e+300,6.55669914909e-24,1.99620069987e-25,(1.4299900998e-11 2.14300576203e-29 -1.02396417911e-13),2.53999900102e-08,0.0,0.0,-1.2595983399e-07,1.6249877556e-11,-2.51726881215e-28,0.0,1.49807199367e-11,-1.33204957019e-25,1.23211980303e-11,1645590.0,-22262600.0
2.55e-08,1.2976e-07,1.29554e-07,1.30335e-07,1.29554e-07,2.54999900102e-08,-1e+300,6.55229448533e-24,1.99468183668e-25,(1.43091373199e-11 5.46395322896e-29 -1.02262002999e-13),2.54999900102e-08,0.0,0.0,-1.26194569487e-07,1.62580783333e-11,-2.17574918621e-28,0.0,1.49812011841e-11,-1.4216462415e-25,1.2320774131e-11,1650110.0,-22229700.0
2.56e-08,1.29674e-07,1.29472e-07,1.30251e-07,1.29472e-07,2.55999900102e-08,-1e+300,6.54777754944e-24,1.99280586374e-25,(1.43138816562e-11 4.95975875842e-29 -1.02802933991e-13),2.55999900102e-08,0.0,0.0,-1.26553624249e-07,1.62591736776e-11,-1.58007952346e-28,0.0,1.49816784764e-11,-1.5103885858e-25,1.23202842465e-11,1643640.0,-22205100.0
2.57e-08,1.29587e-07,1.29389e-07,1.30167e-07,1.29389e-07,2.56999900102e-08,-1e+300,6.54068722618e-24,1.98991388404e-25,(1.43135598449e-11 7.39909112913e-29 -1.02271991382e-13),2.56999900102e-08,0.0,0.0,-1.270829366e-07,1.62536834757e-11,-9.93561347844e-29,0.0,1.49821536608e-11,-1.59584867108e-25,1.23199935405e-11,1634910.0,-22262200.0
2.58e-08,1.29505e-07,1.29303e-07,1.30082e-07,1.29303e-07,2.57999900102e-08,-1e+300,6.53028912594e-24,1.98594101003e-25,(1.43074851259e-11 9.78820402713e-29 -1.00912314762e-13),2.57999900102e-08,0.0,0.0,-1.27327370104e-07,1.62426737898e-11,-3.484580378e-29,0.0,1.49826256858e-11,-1.67567697875e-25,1.23200188302e-11,1633120.0,-22297900.0
2.59e-08,1.29421e-07,1.29215e-07,1.29997e-07,1.29215e-07,2.58999900102e-08,-1e+300,6.52346903888e-24,1.98374034387e-25,(1.43175718515e-11 1.67433151988e-28 -1.00800889859e-13),2.58999900102e-08,0.0,0.0,-1.2767555143e-07,1.62508103319e-11,4.97771049211e-29,0.0,1.4983093906e-11,-1.74767686469e-25,1.23199327191e-11,1625760.0,-22302700.0
2.6e-08,1.29337e-07,1.29133e-07,1.29913e-07,1.29133e-07,2.59999900102e-08,-1e+300,6.51954002644e-24,1.9823457706199999e-25,(1.43255143319e-11 1.96930891729e-28 -1.00818075504e-13),2.59999900102e-08,0.0,0.0,-1.27955316034e-07,1.62569977981e-11,1.06252524184e-28,0.0,1.49835601708e-11,-1.80999811012e-25,1.23194893368e-11,1629050.0,-22275300.0
2.61e-08,1.29251e-07,1.29051e-07,1.29829e-07,1.29051e-07,2.60999900102e-08,-1e+300,6.5145392154300005e-24,1.98026247244e-25,(1.43289795277e-11 2.34693013363e-28 -1.01067935002e-13),2.60999900102e-08,0.0,0.0,-1.28409548923e-07,1.62559658707e-11,1.60967209028e-28,0.0,1.49840224614e-11,-1.86115783747e-25,1.23190577554e-11,1616360.0,-22265900.0
2.62e-08,1.29166e-07,1.28967e-07,1.29746e-07,1.28967e-07,2.61999900102e-08,-1e+300,6.50663760079e-24,1.97712010053e-25,(1.43268752774e-11 3.00590039125e-28 -1.0032484946e-13),2.61999900102e-08,0.0,0.0,-1.28812629118e-07,1.62494281576e-11,2.14103794631e-28,0.0,1.4984482826e-11,-1.89996227981e-25,1.23188682609e-11,1614750.0,-22317300.0
2.63e-08,1.29084e-07,1.28882e-07,1.29662e-07,1.28882e-07,2.62999900102e-08,-1e+300,6.49638355566e-24,1.97336047372e-25,(1.4322949427e-11 3.33137387378e-28 -9.9104586552e-14),2.62999900102e-08,0.0,0.0,-1.29052904706e-07,1.62411412069e-11,2.5369582731e-28,0.0,1.49849394654e-11,-1.9256189653e-25,1.231898824e-11,1611330.0,-22345600.0
2.64e-08,1.29001e-07,1.28794e-07,1.29578e-07,1.28794e-07,2.63999900102e-08,-1e+300,6.49067523669e-24,1.9715144617e-25,(1.43340329749e-11 3.96652591477e-28 -9.91437723158e-14),2.63999900102e-08,0.0,0.0,-1.29408434661e-07,1.6250442276e-11,2.88304415919e-28,0.0,1.49853931248e-11,-1.93760666888e-25,1.23187885498e-11,1602500.0,-22346300.0
2.65e-08,1.28917e-07,1.28714e-07,1.29494e-07,1.28714e-07,2.64999900102e-08,-1e+300,6.48682185545e-24,1.97009575078e-25,(1.43411945912e-11 5.07285349375e-28 -9.93706012274e-14),2.64999900102e-08,0.0,0.0,-1.29855045124e-07,1.62540589581e-11,3.2233688729e-28,0.0,1.49858442614e-11,-1.93554398174e-25,1.2318352571e-11,1592680.0,-22347400.0
2.66e-08,1.28832e-07,1.28632e-07,1.29411e-07,1.28632e-07,2.65999900102e-08,-1e+300,6.4813156581e-24,1.96781564648e-25,(1.43433059721e-11 5.06410945869e-28 -9.93449967775e-14),2.65999900102e-08,0.0,0.0,-1.30312774885e-07,1.62519578308e-11,3.45683879822e-28,0.0,1.4986291694e-11,-1.91922918034e-25,1.23179901717e-11,1585410.0,-22346800.0
2.67e-08,1.28748e-07,1.28549e-07,1.29328e-07,1.28549e-07,2.66999900102e-08,-1e+300,6.47273373911e-24,1.9644861307e-25,(1.43394757895e-11 5.7981857343e-28 -9.83884903718e-14),2.66999900102e-08,0.0,0.0,-1.30382907974e-07,1.62449717316e-11,3.6385229746399995e-28,0.0,1.49867372201e-11,-1.88844334024e-25,1.23178940927e-11,1595350.0,-22362000.0
2.68e-08,1.28667e-07,1.28463e-07,1.29245e-07,1.28463e-07,2.67999900102e-08,-1e+300,6.46337017962e-24,1.96117895509e-25,(1.43393134454e-11 6.09549571693e-28 -9.74475998346e-14),2.67999900102e-08,0.0,0.0,-1.30763204079e-07,1.62412572337e-11,3.78023535002e-28,0.0,1.49871786863e-11,-1.84317211234e-25,1.23180409172e-11,1591120.0,-22388200.0
2.69e-08,1.28584e-07,1.28378e-07,1.29162e-07,1.28378e-07,2.68999900102e-08,-1e+300,6.45825285678e-24,1.95948064569e-25,(1.43493995037e-11 5.89791809516e-28 -9.74608436232e-14),2.68999900102e-08,0.0,0.0,-1.31129573311e-07,1.6249247927e-11,3.9906144635099995e-28,0.0,1.49876183185e-11,-1.78345143065e-25,1.23177833377e-11,1584620.0,-22388700.0
2.7e-08,1.28501e-07,1.28298e-07,1.29079e-07,1.28298e-07,2.69999900102e-08,-1e+300,6.45404393074e-24,1.9578820059e-25,(1.43550522486e-11 6.59300038647e-28 -9.77952573605e-14),2.69999900102e-08,0.0,0.0,-1.31459026164e-07,1.62523528993e-11,4.2793196885700005e-28,0.0,1.4988053959e-11,-1.70926248562e-25,1.23173676013e-11,1587000.0,-22368000.0
2.71e-08,1.28416e-07,1.28217e-07,1.28997e-07,1.28217e-07,2.70999900102e-08,-1e+300,6.44816407279e-24,1.9554818338e-25,(1.43564616462e-11 7.53203268161e-28 -9.75708670035e-14),2.70999900102e-08,0.0,0.0,-1.32030056076e-07,1.62483087163e-11,4.55417436269e-28,0.0,1.49884868103e-11,-1.62075424293e-25,1.23170733125e-11,1566360.0,-22399700.0
2.72e-08,1.28334e-07,1.28134e-07,1.28914e-07,1.28134e-07,2.71999900102e-08,-1e+300,6.4391055178700005e-24,1.95201189565e-25,(1.43516537158e-11 7.36195740898e-28 -9.65273772214e-14),2.71999900102e-08,0.0,0.0,-1.32155886362e-07,1.62402917801e-11,4.755241132940001e-28,0.0,1.49889174875e-11,-1.5182619528499998e-25,1.23170581318e-11,1574580.0,-22413100.0
2.73e-08,1.28252e-07,1.28048e-07,1.28831e-07,1.28048e-07,2.72999900102e-08,-1e+300,6.43059821823e-24,1.94912498981e-25,(1.43545513569e-11 7.98018595118e-28 -9.57322148768e-14),2.72999900102e-08,0.0,0.0,-1.32446806672e-07,1.62399277141e-11,5.10229073425e-28,0.0,1.49893440483e-11,-1.4023243793e-25,1.23171957099e-11,1563830.0,-22424600.0
2.74e-08,1.2817e-07,1.27965e-07,1.28749e-07,1.27965e-07,2.73999900102e-08,-1e+300,6.42584181316e-24,1.94750622405e-25,(1.43637085044e-11 8.14854099913e-28 -9.57712842999e-14),2.73999900102e-08,0.0,0.0,-1.32836334908e-07,1.62472768804e-11,5.37771831932e-28,0.0,1.49897692214e-11,-1.27383216444e-25,1.23169148849e-11,1566890.0,-22429900.0
2.75e-08,1.28087e-07,1.27886e-07,1.28667e-07,1.27886e-07,2.74999900102e-08,-1e+300,6.42136883447e-24,1.9457901978799999e-25,(1.43684019301e-11 8.68807947938e-28 -9.61929283575e-14),2.74999900102e-08,0.0,0.0,-1.33147963756e-07,1.62492749768e-11,5.50524247846e-28,0.0,1.49901900867e-11,-1.13391908701e-25,1.23165281323e-11,1567650.0,-22405600.0
2.76e-08,1.28002e-07,1.27805e-07,1.28585e-07,1.27805e-07,2.75999900102e-08,-1e+300,6.4150014737300005e-24,1.94324116869e-25,(1.43684407908e-11 8.91775986816e-28 -9.58035308434e-14),2.75999900102e-08,0.0,0.0,-1.33524158986e-07,1.62452319972e-11,5.69355517415e-28,0.0,1.49906084484e-11,-9.84094082022e-26,1.23162967716e-11,1561210.0,-22410500.0
2.77e-08,1.27922e-07,1.27722e-07,1.28503e-07,1.27722e-07,2.76999900102e-08,-1e+300,6.4058250230700005e-24,1.93973861227e-25,(1.43634630262e-11 9.0383725324e-28 -9.47336725001e-14),2.76999900102e-08,0.0,0.0,-1.33917261262e-07,1.62356330481e-11,5.8082163312500005e-28,0.0,1.49910243856e-11,-8.263485216280001e-26,1.23163508095e-11,1554130.0,-22461200.0
2.78e-08,1.27841e-07,1.27637e-07,1.28421e-07,1.27637e-07,2.77999900102e-08,-1e+300,6.3982386790300005e-24,1.93722104179e-25,(1.43686880672e-11 9.48576037574e-28 -9.4201745945e-14),2.77999900102e-08,0.0,0.0,-1.34155459034e-07,1.62385081157e-11,5.78157095843e-28,0.0,1.49914363103e-11,-6.63006549271e-26,1.23164676377e-11,1551210.0,-22472500.0
2.79e-08,1.2776e-07,1.27555e-07,1.28339e-07,1.27555e-07,2.78999900102e-08,-1e+300,6.39387574594e-24,1.93571663397e-25,(1.43771810129e-11 9.33000783404e-28 -9.41524639358e-14),2.78999900102e-08,0.0,0.0,-1.34525085226e-07,1.62447997484e-11,5.708436334150001e-28,0.0,1.4991847113e-11,-4.96613785942e-26,1.23161864999e-11,1549360.0,-22470100.0
2.8e-08,1.27677e-07,1.27476e-07,1.28257e-07,1.27476e-07,2.79999900102e-08,-1e+300,6.38937079218e-24,1.9339653975e-25,(1.43812403741e-11 9.61533546607e-28 -9.46420519113e-14),2.79999900102e-08,0.0,0.0,-1.3485492372e-07,1.62458818422e-11,5.50562358273e-28,0.0,1.49922534434e-11,-3.29679429286e-26,1.23158360243e-11,1546920.0,-22449500.0
2.81e-08,1.27593e-07,1.27396e-07,1.28176e-07,1.27396e-07,2.80999900102e-08,-1e+300,6.38291661039e-24,1.93138970796e-25,(1.43806300441e-11 9.25712201104e-28 -9.4188887915e-14),2.80999900102e-08,0.0,0.0,-1.35210404779e-07,1.62413842194e-11,5.32525925603e-28,0.0,1.49926574666e-11,-1.64735038062e-26,1.23156623555e-11,1542380.0,-22456500.0
2.82e-08,1.27513e-07,1.27313e-07,1.28095e-07,1.27313e-07,2.81999900102e-08,-1e+300,6.37360345232e-24,1.92787400891e-25,(1.43750544464e-11 9.13590099792e-28 -9.30256533888e-14),2.81999900102e-08,0.0,0.0,-1.3544001125e-07,1.62314218555e-11,5.03796761676e-28,0.0,1.4993058786e-11,-4.2180194635e-28,1.23157767147e-11,1536760.0,-22496700.0
2.83e-08,1.27433e-07,1.27228e-07,1.28013e-07,1.27228e-07,2.82999900102e-08,-1e+300,6.3666586429200005e-24,1.92559939081e-25,(1.43819914078e-11 8.84040361149e-28 -9.2739635417e-14),2.82999900102e-08,0.0,0.0,-1.35853308995e-07,1.62363026187e-11,4.9225981979e-28,0.0,1.49934563252e-11,1.49553846765e-26,1.23158771612e-11,1534810.0,-22512700.0
2.84e-08,1.27352e-07,1.27148e-07,1.27932e-07,1.27148e-07,2.83999900102e-08,-1e+300,6.36244386813e-24,1.92413655429e-25,(1.43899218021e-11 9.12086498425e-28 -9.26378386052e-14),2.83999900102e-08,0.0,0.0,-1.36195838915e-07,1.62419400176e-11,4.853507137140001e-28,0.0,1.49938528559e-11,2.9472041978400003e-26,1.23156083924e-11,1532080.0,-22509400.0
2.85e-08,1.2727e-07,1.27069e-07,1.27851e-07,1.27069e-07,2.84999900102e-08,-1e+300,6.3578434931400005e-24,1.9223486208599999e-25,(1.43935914697e-11 8.40040726005e-28 -9.31272141223e-14),2.84999900102e-08,0.0,0.0,-1.365796474e-07,1.62422473066e-11,4.78315627109e-28,0.0,1.49942448829e-11,4.2998259787500005e-26,1.23152941562e-11,1525750.0,-22498900.0
2.86e-08,1.27187e-07,1.26989e-07,1.27771e-07,1.26989e-07,2.85999900102e-08,-1e+300,6.3512105345500005e-24,1.91973006294e-25,(1.43923813402e-11 8.337446906e-28 -9.26134270425e-14),2.85999900102e-08,0.0,0.0,-1.36872711335e-07,1.62375449595e-11,4.77914280193e-28,0.0,1.49946346594e-11,5.54290707715e-26,1.23151657435e-11,1524640.0,-22497200.0
2.87e-08,1.27108e-07,1.26907e-07,1.2769e-07,1.26907e-07,2.86999900102e-08,-1e+300,6.34181228521e-24,1.91620637916e-25,(1.43864680718e-11 8.30184952028e-28 -9.14192109782e-14),2.86999900102e-08,0.0,0.0,-1.3710076389e-07,1.62272836961e-11,4.80715774627e-28,0.0,1.49950215747e-11,6.670085067580001e-26,1.23153267923e-11,1518900.0,-22536500.0
2.88e-08,1.27028e-07,1.26823e-07,1.27609e-07,1.26823e-07,2.87999900102e-08,-1e+300,6.33526032465e-24,1.91409912248e-25,(1.43944018599e-11 8.24040059038e-28 -9.12748689923e-14),2.87999900102e-08,0.0,0.0,-1.37500900771e-07,1.62333437587e-11,5.27654449014e-28,0.0,1.49954049246e-11,7.67729698017e-26,1.23154207386e-11,1516990.0,-22551600.0
2.89e-08,1.26948e-07,1.26744e-07,1.27528e-07,1.26744e-07,2.88999900102e-08,-1e+300,6.3310683814400005e-24,1.91264266095e-25,(1.44019045108e-11 8.35965115708e-28 -9.12256177184e-14),2.88999900102e-08,0.0,0.0,-1.37853550711e-07,1.62386086782e-11,5.757558918290001e-28,0.0,1.49957873329e-11,8.56534443021e-26,1.2315171021e-11,1515000.0,-22548400.0
2.9e-08,1.26866e-07,1.26666e-07,1.27448e-07,1.26666e-07,2.89999900102e-08,-1e+300,6.32635915823e-24,1.91083031108e-25,(1.4405291241e-11 8.50546218782e-28 -9.16552126915e-14),2.89999900102e-08,0.0,0.0,-1.38268830751e-07,1.62385065414e-11,6.21812957902e-28,0.0,1.49961652555e-11,9.33839627397e-26,1.23148895837e-11,1507420.0,-22544100.0
2.91e-08,1.26784e-07,1.26586e-07,1.27368e-07,1.26586e-07,2.90999900102e-08,-1e+300,6.31964158202e-24,1.90820627744e-25,(1.44037456562e-11 8.83048812194e-28 -9.1099097534e-14),2.90999900102e-08,0.0,0.0,-1.38524226456e-07,1.62336550322e-11,6.68522068403e-28,0.0,1.49965409194e-11,1.00006968905e-25,1.23147983652e-11,1507230.0,-22534900.0
2.92e-08,1.26705e-07,1.26505e-07,1.27288e-07,1.26505e-07,2.91999900102e-08,-1e+300,6.31024959586e-24,1.90470699699e-25,(1.43976865926e-11 9.14651884395e-28 -8.98983923758e-14),2.91999900102e-08,0.0,0.0,-1.38754283977e-07,1.62232998616e-11,7.1162060079e-28,0.0,1.49969136715e-11,1.0557545303e-25,1.23149937747e-11,1502200.0,-22574200.0
2.93e-08,1.26626e-07,1.26421e-07,1.27208e-07,1.26421e-07,2.92999900102e-08,-1e+300,6.30389448249e-24,1.90268698762e-25,(1.44059612136e-11 9.33338223052e-28 -8.98125786181e-14),2.92999900102e-08,0.0,0.0,-1.39148040895e-07,1.62298349353e-11,7.2281305612e-28,0.0,1.49972829958e-11,1.10152346751e-25,1.23150967429e-11,1500250.0,-22588900.0
2.94e-08,1.26546e-07,1.26342e-07,1.27127e-07,1.26342e-07,2.93999900102e-08,-1e+300,6.29967823934e-24,1.90122391394e-25,(1.44131911315e-11 9.2562248874e-28 -8.9781393127e-14),2.93999900102e-08,0.0,0.0,-1.39498401223e-07,1.62348517054e-11,7.17762341547e-28,0.0,1.49976514627e-11,1.1380238764399998e-25,1.2314870937e-11,1498150.0,-22586500.0
2.95e-08,1.26465e-07,1.26265e-07,1.27048e-07,1.26265e-07,2.94999900102e-08,-1e+300,6.29483025466e-24,1.89938642145e-25,(1.44159333756e-11 9.38968241581e-28 -9.01422953369e-14),2.94999900102e-08,0.0,0.0,-1.3973667248e-07,1.62353909708e-11,7.00598123581e-28,0.0,1.49980154575e-11,1.16580687461e-25,1.23146214751e-11,1503020.0,-22553100.0
2.96e-08,1.26383e-07,1.26186e-07,1.26969e-07,1.26186e-07,2.95999900102e-08,-1e+300,6.2882552009e-24,1.89682557521e-25,(1.44147638032e-11 9.06953819514e-28 -8.96334393079e-14),2.95999900102e-08,0.0,0.0,-1.40162999428e-07,1.62297437583e-11,6.824726215810001e-28,0.0,1.49983772066e-11,1.18544227859e-25,1.2314556371e-11,1490170.0,-22569600.0
2.97e-08,1.26305e-07,1.26105e-07,1.26889e-07,1.26105e-07,2.96999900102e-08,-1e+300,6.27899835875e-24,1.89338692396e-25,(1.440873053e-11 8.69415096893e-28 -8.84687954161e-14),2.96999900102e-08,0.0,0.0,-1.40401421229e-07,1.62194845583e-11,6.55625643004e-28,0.0,1.49987360344e-11,1.19743997708e-25,1.23147743882e-11,1485680.0,-22609900.0
