Time,max(Result),min(Result)
6.05e-08,854738,-2.36379e+07
6.06e-08,853291,-2.36359e+07
6.07e-08,851471,-2.36322e+07
6.08e-08,849319,-2.36388e+07
6.09e-08,848941,-2.36426e+07
6.1e-08,848486,-2.36447e+07
6.11e-08,847790,-2.36504e+07
6.12e-08,846751,-2.36529e+07
6.13e-08,845367,-2.36514e+07
6.14e-08,843604,-2.36461e+07
6.15e-08,841491,-2.36518e+07
6.16e-08,840870,-2.36557e+07
6.17e-08,840485,-2.36581e+07
6.18e-08,839855,-2.36645e+07
6.19e-08,838901,-2.36675e+07
6.2e-08,837590,-2.36668e+07
6.21e-08,835898,-2.36621e+07
6.22e-08,834121,-2.36603e+07
6.23e-08,832885,-2.36684e+07
6.24e-08,832578,-2.36709e+07
6.25e-08,832044,-2.36779e+07
6.26e-08,831166,-2.36818e+07
6.27e-08,829942,-2.3682e+07
6.28e-08,835816,-2.36643e+07
6.29e-08,826598,-2.36729e+07
6.3e-08,824975,-2.36805e+07
6.31e-08,824777,-2.36838e+07
6.32e-08,822674,-2.3707e+07
6.33e-08,823545,-2.36957e+07
6.34e-08,822424,-2.36968e+07
6.35e-08,829842,-2.36774e+07
6.36e-08,819136,-2.36903e+07
6.37e-08,817129,-2.3692e+07
6.38e-08,817045,-2.36966e+07
6.39e-08,816646,-2.37025e+07
6.4e-08,816024,-2.3709e+07
6.41e-08,815011,-2.37113e+07
6.42e-08,813629,-2.37099e+07
6.43e-08,807240,-2.37199e+07
6.44e-08,809939,-2.37026e+07
6.45e-08,809394,-2.37086e+07
6.46e-08,809125,-2.37148e+07
6.47e-08,808581,-2.37217e+07
6.48e-08,807691,-2.37252e+07
6.49e-08,806446,-2.37251e+07
6.5e-08,801870,-2.37303e+07
6.51e-08,802783,-2.37211e+07
6.52e-08,801780,-2.372e+07
6.53e-08,801618,-2.37256e+07
6.54e-08,801213,-2.37336e+07
6.55e-08,800458,-2.37385e+07
6.56e-08,798495,-2.37406e+07
6.57e-08,793170,-2.37461e+07
6.58e-08,802552,-2.37161e+07
6.59e-08,794195,-2.37306e+07
6.6e-08,794159,-2.37355e+07
6.61e-08,793896,-2.37447e+07
6.62e-08,793292,-2.37509e+07
6.63e-08,792340,-2.37537e+07
6.64e-08,791012,-2.37529e+07
6.65e-08,783435,-2.37675e+07
6.66e-08,787409,-2.37462e+07
6.67e-08,786764,-2.37465e+07
6.68e-08,786614,-2.37547e+07
6.69e-08,786161,-2.37625e+07
6.7e-08,785370,-2.37668e+07
6.71e-08,784226,-2.37677e+07
6.72e-08,786338,-2.37534e+07
6.73e-08,781070,-2.37595e+07
6.74e-08,779375,-2.37574e+07
6.75e-08,779350,-2.37637e+07
6.76e-08,779078,-2.37728e+07
6.77e-08,778454,-2.37789e+07
6.78e-08,777490,-2.37815e+07
6.79e-08,771200,-2.37897e+07
6.8e-08,774370,-2.37795e+07
6.81e-08,772501,-2.37745e+07
6.82e-08,772101,-2.37719e+07
6.83e-08,773728,-2.37647e+07
6.84e-08,771561,-2.37898e+07
6.85e-08,770776,-2.37943e+07
6.86e-08,769634,-2.37953e+07
6.87e-08,763190,-2.38078e+07
6.88e-08,766340,-2.37907e+07
6.89e-08,764878,-2.3786e+07
6.9e-08,764898,-2.37897e+07
6.91e-08,764651,-2.37993e+07
6.92e-08,764109,-2.38058e+07
6.93e-08,763150,-2.38087e+07
6.94e-08,757554,-2.38178e+07
6.95e-08,757578,-2.38139e+07
6.96e-08,757236,-2.38139e+07
6.97e-08,757786,-2.37972e+07
6.98e-08,758462,-2.38011e+07
6.99e-08,757370,-2.38158e+07
7e-08,756655,-2.38208e+07
7.01e-08,755574,-2.38225e+07
7.02e-08,754138,-2.38215e+07
7.03e-08,752204,-2.38218e+07
7.04e-08,750682,-2.38151e+07
7.05e-08,750774,-2.38138e+07
7.06e-08,750630,-2.38242e+07
7.07e-08,750135,-2.38314e+07
7.08e-08,749290,-2.38352e+07
7.09e-08,750598,-2.3832e+07
7.1e-08,740809,-2.385e+07
7.11e-08,744639,-2.38317e+07
7.12e-08,743766,-2.38268e+07
7.13e-08,745541,-2.38137e+07
7.14e-08,743569,-2.38401e+07
7.15e-08,742962,-2.38462e+07
7.16e-08,741996,-2.38491e+07
7.17e-08,740660,-2.38485e+07
7.18e-08,739012,-2.38467e+07
7.19e-08,737019,-2.38443e+07
7.2e-08,736956,-2.38402e+07
7.21e-08,736928,-2.38468e+07
7.22e-08,736570,-2.38554e+07
7.23e-08,735849,-2.38604e+07
7.24e-08,728549,-2.38743e+07
7.25e-08,739338,-2.38437e+07
7.26e-08,731425,-2.3863e+07
7.27e-08,730035,-2.38566e+07
7.28e-08,730195,-2.38539e+07
7.29e-08,730082,-2.38623e+07
7.3e-08,729627,-2.387e+07
7.31e-08,728838,-2.38743e+07
7.32e-08,725376,-2.38825e+07
7.33e-08,726185,-2.38744e+07
7.34e-08,724331,-2.38728e+07
7.35e-08,723354,-2.38692e+07
7.36e-08,724040,-2.3863e+07
7.37e-08,723312,-2.38771e+07
7.38e-08,722792,-2.3884e+07
7.39e-08,721896,-2.38878e+07
7.4e-08,716176,-2.39022e+07
7.41e-08,719114,-2.38875e+07
7.42e-08,717160,-2.38856e+07
7.43e-08,716769,-2.38829e+07
7.44e-08,716922,-2.38812e+07
7.45e-08,716614,-2.38913e+07
7.46e-08,716039,-2.38978e+07
7.47e-08,722284,-2.38875e+07
7.48e-08,713645,-2.39022e+07
7.49e-08,711989,-2.39032e+07
7.5e-08,710124,-2.38984e+07
7.51e-08,710242,-2.38966e+07
7.52e-08,710285,-2.38958e+07
7.53e-08,709997,-2.39051e+07
7.54e-08,709360,-2.39111e+07
7.55e-08,712363,-2.39065e+07
7.56e-08,706917,-2.39153e+07
7.57e-08,705156,-2.39163e+07
7.58e-08,703497,-2.39112e+07
7.59e-08,703715,-2.39104e+07
7.6e-08,703784,-2.39094e+07
7.61e-08,703463,-2.39184e+07
7.62e-08,702799,-2.39241e+07
7.63e-08,700370,-2.39321e+07
7.64e-08,700352,-2.39269e+07
7.65e-08,698649,-2.39261e+07
7.66e-08,697096,-2.39241e+07
7.67e-08,699125,-2.39073e+07
7.68e-08,697367,-2.39234e+07
7.69e-08,697015,-2.39313e+07
7.7e-08,696321,-2.3937e+07
7.71e-08,691953,-2.39498e+07
7.72e-08,692978,-2.39406e+07
7.73e-08,692103,-2.39389e+07
7.74e-08,690767,-2.39375e+07
7.75e-08,691038,-2.39378e+07
7.76e-08,690996,-2.39373e+07
7.77e-08,690654,-2.39439e+07
7.78e-08,689952,-2.39496e+07
7.79e-08,684842,-2.39647e+07
7.8e-08,688555,-2.39513e+07
7.81e-08,685696,-2.39518e+07
7.82e-08,683804,-2.39518e+07
7.83e-08,684843,-2.39514e+07
7.84e-08,684743,-2.3951e+07
7.85e-08,684384,-2.39561e+07
7.86e-08,683684,-2.39618e+07
7.87e-08,682617,-2.39647e+07
7.88e-08,680154,-2.39662e+07
7.89e-08,679426,-2.39645e+07
7.9e-08,678282,-2.3964e+07
7.91e-08,678563,-2.3965e+07
7.92e-08,678544,-2.39647e+07
7.93e-08,678180,-2.39678e+07
7.94e-08,677561,-2.39738e+07
7.95e-08,671816,-2.39914e+07
7.96e-08,675082,-2.39776e+07
7.97e-08,673301,-2.39771e+07
7.98e-08,672108,-2.39771e+07
7.99e-08,672409,-2.39784e+07
8e-08,672420,-2.39784e+07
8.01e-08,672106,-2.39793e+07
8.02e-08,671443,-2.39856e+07
8.03e-08,670423,-2.39891e+07
8.04e-08,669359,-2.39876e+07
8.05e-08,667336,-2.39899e+07
8.06e-08,665998,-2.39899e+07
8.07e-08,666323,-2.39916e+07
8.08e-08,666366,-2.39919e+07
8.09e-08,666087,-2.39908e+07
8.1e-08,665465,-2.3997e+07
8.11e-08,664486,-2.40009e+07
8.12e-08,663012,-2.40039e+07
8.13e-08,661446,-2.40027e+07
8.14e-08,659912,-2.40025e+07
8.15e-08,660286,-2.40046e+07
8.16e-08,660373,-2.40052e+07
8.17e-08,660144,-2.40047e+07
8.18e-08,659576,-2.40081e+07
8.19e-08,662434,-2.40008e+07
8.2e-08,657620,-2.40122e+07
8.21e-08,657044,-2.40001e+07
8.22e-08,653880,-2.40148e+07
8.23e-08,654956,-2.40117e+07
8.24e-08,654440,-2.40185e+07
8.25e-08,654271,-2.40184e+07
8.26e-08,653765,-2.40186e+07
8.27e-08,649945,-2.40329e+07
8.28e-08,651709,-2.40246e+07
8.29e-08,650304,-2.40242e+07
8.3e-08,648098,-2.40268e+07
8.31e-08,648351,-2.40297e+07
8.32e-08,648582,-2.40311e+07
8.33e-08,648461,-2.40319e+07
8.34e-08,648034,-2.40302e+07
8.35e-08,648462,-2.40323e+07
8.36e-08,646160,-2.40366e+07
8.37e-08,644802,-2.40363e+07
8.38e-08,642706,-2.4039e+07
8.39e-08,642440,-2.40417e+07
8.4e-08,642720,-2.40442e+07
8.41e-08,642699,-2.4045e+07
8.42e-08,642356,-2.40442e+07
8.43e-08,641673,-2.4045e+07
8.44e-08,640650,-2.40489e+07
8.45e-08,639253,-2.40506e+07
8.46e-08,637510,-2.40514e+07
8.47e-08,636555,-2.40534e+07
8.48e-08,636911,-2.40564e+07
8.49e-08,636972,-2.40577e+07
8.5e-08,636723,-2.40579e+07
8.51e-08,628865,-2.40694e+07
8.52e-08,629929,-2.40763e+07
8.53e-08,634217,-2.40596e+07
8.54e-08,632288,-2.40631e+07
8.55e-08,630688,-2.40647e+07
8.56e-08,631131,-2.40682e+07
8.57e-08,631297,-2.40704e+07
8.58e-08,631161,-2.40711e+07
8.59e-08,630697,-2.40698e+07
8.6e-08,629879,-2.40698e+07
8.61e-08,628719,-2.40743e+07
8.62e-08,626610,-2.40816e+07
8.63e-08,625206,-2.40754e+07
8.64e-08,623702,-2.40956e+07
8.65e-08,625638,-2.40825e+07
8.66e-08,625614,-2.40838e+07
8.67e-08,625273,-2.40836e+07
8.68e-08,626138,-2.40762e+07
8.69e-08,625828,-2.40764e+07
8.7e-08,621210,-2.40868e+07
8.71e-08,620433,-2.40872e+07
8.72e-08,619335,-2.4091e+07
8.73e-08,619972,-2.40939e+07
8.74e-08,620070,-2.40961e+07
8.75e-08,619872,-2.40968e+07
8.76e-08,612926,-2.41076e+07
8.77e-08,613048,-2.41104e+07
8.78e-08,617528,-2.40942e+07
8.79e-08,615848,-2.40965e+07
8.8e-08,613843,-2.41003e+07
8.81e-08,614333,-2.41047e+07
8.82e-08,614519,-2.41083e+07
8.83e-08,614485,-2.41094e+07
8.84e-08,614099,-2.41092e+07
8.85e-08,613366,-2.41067e+07
8.86e-08,612301,-2.41068e+07
8.87e-08,610831,-2.41093e+07
8.88e-08,608931,-2.41108e+07
8.89e-08,608670,-2.41148e+07
8.9e-08,609024,-2.41189e+07
8.91e-08,609098,-2.41212e+07
8.92e-08,608867,-2.41222e+07
8.93e-08,612177,-2.41136e+07
8.94e-08,613042,-2.40998e+07
8.95e-08,605770,-2.41215e+07
8.96e-08,604442,-2.41218e+07
8.97e-08,602975,-2.41243e+07
8.98e-08,603458,-2.41291e+07
8.99e-08,603705,-2.41323e+07
9e-08,603617,-2.41343e+07
9.01e-08,603228,-2.41346e+07
9.02e-08,602498,-2.41325e+07
9.03e-08,601225,-2.41303e+07
9.04e-08,599734,-2.41348e+07
9.05e-08,598060,-2.41339e+07
9.06e-08,597891,-2.41384e+07
9.07e-08,598257,-2.4143e+07
9.08e-08,598345,-2.41458e+07
9.09e-08,598131,-2.41472e+07
9.1e-08,594257,-2.4153e+07
9.11e-08,591068,-2.41616e+07
9.12e-08,595740,-2.41391e+07
9.13e-08,594044,-2.41433e+07
9.14e-08,592268,-2.41474e+07
9.15e-08,592778,-2.41524e+07
9.16e-08,593030,-2.41565e+07
9.17e-08,593010,-2.41587e+07
9.18e-08,592656,-2.41596e+07
9.19e-08,595591,-2.41471e+07
9.2e-08,590964,-2.4155e+07
9.21e-08,588353,-2.41548e+07
9.22e-08,587688,-2.41563e+07
9.23e-08,589916,-2.41346e+07
9.24e-08,587652,-2.4166e+07
9.25e-08,587811,-2.41696e+07
9.26e-08,587663,-2.41715e+07
9.27e-08,592124,-2.41623e+07
9.28e-08,580998,-2.4187e+07
9.29e-08,585242,-2.41662e+07
9.3e-08,583667,-2.41659e+07
9.31e-08,581680,-2.41693e+07
9.32e-08,582227,-2.41743e+07
9.33e-08,582583,-2.41792e+07
9.34e-08,582600,-2.41824e+07
9.35e-08,582353,-2.4184e+07
9.36e-08,579455,-2.4191e+07
9.37e-08,580876,-2.41812e+07
9.38e-08,579867,-2.41747e+07
9.39e-08,577854,-2.41778e+07
9.4e-08,576719,-2.41822e+07
9.41e-08,577214,-2.41876e+07
9.42e-08,577714,-2.4191e+07
9.43e-08,577425,-2.41948e+07
9.44e-08,584991,-2.41812e+07
9.45e-08,572068,-2.42093e+07
9.46e-08,575167,-2.4194e+07
9.47e-08,575045,-2.41907e+07
9.48e-08,572117,-2.41896e+07
9.49e-08,571792,-2.4195e+07
9.5e-08,572218,-2.42005e+07
9.51e-08,572321,-2.42048e+07
9.52e-08,572274,-2.42072e+07
9.53e-08,576169,-2.42e+07
9.54e-08,576448,-2.41904e+07
9.55e-08,569974,-2.42028e+07
9.56e-08,568596,-2.41971e+07
9.57e-08,566482,-2.42021e+07
9.58e-08,566880,-2.42077e+07
9.59e-08,567227,-2.42131e+07
9.6e-08,567342,-2.42172e+07
9.61e-08,567050,-2.42196e+07
9.62e-08,564988,-2.42256e+07
9.63e-08,563620,-2.42262e+07
9.64e-08,564615,-2.42161e+07
9.65e-08,562988,-2.42124e+07
9.66e-08,561423,-2.42144e+07
9.67e-08,561982,-2.42199e+07
9.68e-08,562304,-2.42254e+07
9.69e-08,562349,-2.42293e+07
9.7e-08,562106,-2.42315e+07
9.71e-08,558388,-2.42422e+07
9.72e-08,560635,-2.42312e+07
9.73e-08,559161,-2.42304e+07
9.74e-08,557645,-2.42243e+07
9.75e-08,556594,-2.42263e+07
9.76e-08,557114,-2.42319e+07
9.77e-08,557395,-2.42374e+07
9.78e-08,557391,-2.42412e+07
9.79e-08,564888,-2.42284e+07
9.8e-08,560662,-2.42308e+07
9.81e-08,555528,-2.42426e+07
9.82e-08,554178,-2.42396e+07
9.83e-08,552400,-2.42362e+07
9.84e-08,554454,-2.42113e+07
9.85e-08,552270,-2.42437e+07
9.86e-08,552514,-2.42492e+07
9.87e-08,552482,-2.42529e+07
9.88e-08,552175,-2.42552e+07
9.89e-08,546615,-2.42713e+07
9.9e-08,550508,-2.42544e+07
9.91e-08,550172,-2.42503e+07
9.92e-08,547281,-2.42486e+07
9.93e-08,545148,-2.42678e+07
9.94e-08,547454,-2.42552e+07
9.95e-08,547520,-2.42616e+07
9.96e-08,547632,-2.42644e+07
9.97e-08,542731,-2.42755e+07
9.98e-08,541426,-2.42839e+07
9.99e-08,545377,-2.42676e+07
1e-07,543759,-2.42669e+07
