Time,max(CACoordsX),min(CACoordsX),max(coordsX_Meniscus),min(coordsX_Meniscus),time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N),# Time,pressureForceX,pressureForceY,pressureForceZ,viscousForceX,viscousForceY,viscousForceZ,capillaryForceX,capillaryForceY,capillaryForceZ,max(Result),min(Result)
2.6e-08,1.46903e-07,1.46823e-07,1.47108e-07,1.46823e-07,2.60000059303e-08,-1e+300,8.70331524962e-25,2.8841270329100004e-26,(4.47768044637e-12 1.02009037759e-28 -3.53849339359e-14),2.60000059303e-08,0.0,0.0,-1.90518062778e-08,5.58354582742e-12,-2.98423566203e-29,0.0,8.52881905553e-12,2.77545007413e-25,5.508286426310001e-12,1685430.0,-6086260.0
2.61e-08,1.46861e-07,1.46781e-07,1.47067e-07,1.46781e-07,2.61000059303e-08,-1e+300,8.69664676243e-25,2.88091328666e-26,(4.47772536019e-12 1.35316215183e-28 -3.51900837645e-14),2.61000059303e-08,0.0,0.0,-1.90991682885e-08,5.5826948641200004e-12,1.4744148133799998e-29,0.0,8.5284230335e-12,2.75132805647e-25,5.509832745310001e-12,1688570.0,-6088450.0
2.62e-08,1.46819e-07,1.4674e-07,1.47025e-07,1.4674e-07,2.62000059303e-08,-1e+300,8.68905680853e-25,2.87737447745e-26,(4.47741031211e-12 1.65369209609e-28 -3.49734439653e-14),2.62000059303e-08,0.0,0.0,-1.91554050811e-08,5.58123213802e-12,5.185295432859998e-29,0.0,8.5280275207e-12,2.72670287651e-25,5.511400083250001e-12,1688300.0,-6092430.0
2.63e-08,1.46776e-07,1.467e-07,1.46984e-07,1.467e-07,2.63000059303e-08,-1e+300,8.68426361447e-25,2.87518286679e-26,(4.47906049546e-12 1.86358902692e-28 -3.49903989499e-14),2.63000059303e-08,0.0,0.0,-1.91951867078e-08,5.582451662050001e-12,8.54522019374e-29,0.0,8.52763641437e-12,2.70176233879e-25,5.513002403130001e-12,1689080.0,-6091060.0
2.64e-08,1.46735e-07,1.46659e-07,1.46942e-07,1.46659e-07,2.64000059303e-08,-1e+300,8.68320273864e-25,2.87407047815e-26,(4.48166838799e-12 2.24169218163e-28 -3.49360058311e-14),2.64000059303e-08,0.0,0.0,-1.92332452611e-08,5.584906710280001e-12,1.17332446067e-28,0.0,8.527245083190001e-12,2.67674897399e-25,5.5146427489500004e-12,1689720.0,-6088670.0
2.65e-08,1.46693e-07,1.46617e-07,1.46901e-07,1.46617e-07,2.65000059303e-08,-1e+300,8.68364638505e-25,2.87332250406e-26,(4.48415828105e-12 1.88082380294e-28 -3.48080156358e-14),2.65000059303e-08,0.0,0.0,-1.93033206582e-08,5.58673439908e-12,1.43317838486e-28,0.0,8.526851308690001e-12,2.65194748749e-25,5.51629906418e-12,1681700.0,-6097700.0
2.66e-08,1.46652e-07,1.46576e-07,1.4686e-07,1.46576e-07,2.66000059303e-08,-1e+300,8.683497896229999e-25,2.8722701616700003e-26,(4.48624035176e-12 2.3664497194e-28 -3.45919890277e-14),2.66000059303e-08,0.0,0.0,-1.93574668269e-08,5.58823123289e-12,1.68071672014e-28,0.0,8.526455748130001e-12,2.6275749571e-25,5.517966598250001e-12,1674130.0,-6104980.0
2.67e-08,1.46611e-07,1.46534e-07,1.46818e-07,1.46534e-07,2.67000059303e-08,-1e+300,8.68239938532e-25,2.87087001877e-26,(4.4879402822e-12 2.28574751935e-28 -3.44538780254e-14),2.67000059303e-08,0.0,0.0,-1.94107061649e-08,5.58925269645e-12,1.85720611009e-28,0.0,8.52605745457e-12,2.60381071048e-25,5.519638921080001e-12,1673490.0,-6110770.0
2.68e-08,1.4657e-07,1.46493e-07,1.46776e-07,1.46493e-07,2.68000059303e-08,-1e+300,8.67985035213e-25,2.86901041977e-26,(4.4891919617e-12 2.13132547578e-28 -3.42249660308e-14),2.68000059303e-08,0.0,0.0,-1.94623228885e-08,5.589776770350001e-12,1.99159369871e-28,0.0,8.5256526569e-12,2.58080931687e-25,5.521291432090001e-12,1681160.0,-6115060.0
2.69e-08,1.46528e-07,1.4645e-07,1.46735e-07,1.4645e-07,2.69000059303e-08,-1e+300,8.67564433439e-25,2.8666125684600004e-26,(4.48995407735e-12 2.22009156262e-28 -3.40669364276e-14),2.69000059303e-08,0.0,0.0,-1.95121487256e-08,5.589767460690001e-12,2.11860851329e-28,0.0,8.52525050898e-12,2.55870909977e-25,5.522939289930001e-12,1687280.0,-6119780.0
2.7e-08,1.46487e-07,1.46408e-07,1.46694e-07,1.46408e-07,2.70000059303e-08,-1e+300,8.66967097105e-25,2.86368038095e-26,(4.49021752799e-12 2.3624891382e-28 -3.40011301242e-14),2.70000059303e-08,0.0,0.0,-1.95600800194e-08,5.589282185480001e-12,2.19607164061e-28,0.0,8.524856872360001e-12,2.53761628122e-25,5.5246066847e-12,1691890.0,-6123110.0
2.71e-08,1.46445e-07,1.46367e-07,1.46653e-07,1.46367e-07,2.71000059303e-08,-1e+300,8.66272978572e-25,2.86043643231e-26,(4.49010104012e-12 2.16695527465e-28 -3.37958077358e-14),2.71000059303e-08,0.0,0.0,-1.96069487153e-08,5.588264511020001e-12,2.29033807366e-28,0.0,8.52446501324e-12,2.51757275655e-25,5.52629916381e-12,1694640.0,-6125310.0
2.72e-08,1.46404e-07,1.46326e-07,1.46612e-07,1.46326e-07,2.72000059303e-08,-1e+300,8.654840074139999e-25,2.85685260214e-26,(4.48959481514e-12 2.23384255571e-28 -3.35831532502e-14),2.72000059303e-08,0.0,0.0,-1.96528505997e-08,5.5867069257100004e-12,2.36273650592e-28,0.0,8.524077219780001e-12,2.49863859652e-25,5.528019375470001e-12,1695410.0,-6126460.0
2.73e-08,1.46362e-07,1.46286e-07,1.46571e-07,1.46286e-07,2.73000059303e-08,-1e+300,8.65175396877e-25,2.85538644052e-26,(4.49218723985e-12 1.71495440882e-28 -3.36802737941e-14),2.73000059303e-08,0.0,0.0,-1.97042632778e-08,5.58908364316e-12,2.26157016673e-28,0.0,8.52369204132e-12,2.48083932534e-25,5.52978240618e-12,1694500.0,-6128810.0
2.74e-08,1.46321e-07,1.46245e-07,1.4653e-07,1.46245e-07,2.74000059303e-08,-1e+300,8.65141757728e-25,2.85454143568e-26,(4.49472308538e-12 1.76687257832e-28 -3.3587427014e-14),2.74000059303e-08,0.0,0.0,-1.97609366258e-08,5.591250327020001e-12,2.13575327475e-28,0.0,8.52330493089e-12,2.464183159e-25,5.531578298680001e-12,1691020.0,-6132050.0
2.75e-08,1.4628e-07,1.46205e-07,1.46489e-07,1.46205e-07,2.75000059303e-08,-1e+300,8.651457488329999e-25,2.85365710306e-26,(4.49695572371e-12 1.34976048904e-28 -3.34516673423e-14),2.75000059303e-08,0.0,0.0,-1.98131815021e-08,5.59305725197e-12,1.9957827926099997e-28,0.0,8.522915474310001e-12,2.44866199087e-25,5.53339194505e-12,1686080.0,-6133840.0
2.76e-08,1.46239e-07,1.46164e-07,1.46448e-07,1.46164e-07,2.76000059303e-08,-1e+300,8.65111317192e-25,2.8525678332e-26,(4.49886760152e-12 1.27518796336e-28 -3.32405374987e-14),2.76000059303e-08,0.0,0.0,-1.9866516996e-08,5.5944189086e-12,1.86631965567e-28,0.0,8.52252447239e-12,2.43424206539e-25,5.535219506250001e-12,1678180.0,-6141160.0
2.77e-08,1.46199e-07,1.46122e-07,1.46407e-07,1.46122e-07,2.77000059303e-08,-1e+300,8.64953456547e-25,2.85107685115e-26,(4.50036783354e-12 1.01458080446e-28 -3.30517369369e-14),2.77000059303e-08,0.0,0.0,-1.99186925059e-08,5.595326098470001e-12,1.72256545631e-28,0.0,8.52212753692e-12,2.42087141731e-25,5.537036849230001e-12,1681610.0,-6146920.0
2.78e-08,1.46158e-07,1.46081e-07,1.46365e-07,1.46081e-07,2.78000059303e-08,-1e+300,8.64654749932e-25,2.84912319464e-26,(4.5014054462e-12 9.94235304328e-29 -3.28285694678e-14),2.78000059303e-08,0.0,0.0,-1.99688863893e-08,5.59572091789e-12,1.59484056377e-28,0.0,8.521727130980002e-12,2.4084858037e-25,5.5388379904e-12,1688970.0,-6150920.0
2.79e-08,1.46117e-07,1.46039e-07,1.46324e-07,1.46039e-07,2.79000059303e-08,-1e+300,8.64187711066e-25,2.8466442969500003e-26,(4.50195335062e-12 9.22499735847e-29 -3.27270317187e-14),2.79000059303e-08,0.0,0.0,-2.00172964412e-08,5.595654573190001e-12,1.4193997183500002e-28,0.0,8.521334011010001e-12,2.3969830993e-25,5.540653795050001e-12,1694890.0,-6155260.0
2.8e-08,1.46076e-07,1.45997e-07,1.46284e-07,1.45997e-07,2.80000059303e-08,-1e+300,8.63613238545e-25,2.84383099432e-26,(4.50212119216e-12 6.87619720923e-29 -3.26418211239e-14),2.80000059303e-08,0.0,0.0,-2.00643824371e-08,5.595082674070001e-12,1.21611345996e-28,0.0,8.52094733932e-12,2.38625775382e-25,5.542494773430001e-12,1699060.0,-6158670.0
2.81e-08,1.46035e-07,1.45957e-07,1.46243e-07,1.45957e-07,2.81000059303e-08,-1e+300,8.62932763914e-25,2.84065687593e-26,(4.50186883804e-12 5.9338709177e-29 -3.24629835894e-14),2.81000059303e-08,0.0,0.0,-2.01070843448e-08,5.59398345531e-12,9.92142492468e-29,0.0,8.520560600740001e-12,2.37616858062e-25,5.54436374102e-12,1701790.0,-6160170.0
2.82e-08,1.45993e-07,1.45917e-07,1.46203e-07,1.45917e-07,2.82000059303e-08,-1e+300,8.62233939563e-25,2.8375495921500003e-26,(4.5018854032e-12 4.42523031674e-29 -3.2333895896e-14),2.82000059303e-08,0.0,0.0,-2.01545950749e-08,5.593162566920001e-12,7.33865134677e-29,0.0,8.520179177510001e-12,2.36661620959e-25,5.5462638059e-12,1701910.0,-6162320.0
2.83e-08,1.45952e-07,1.45877e-07,1.46162e-07,1.45877e-07,2.83000059303e-08,-1e+300,8.62041439061e-25,2.83638787751e-26,(4.50447943037e-12 5.44550191068e-29 -3.24220373731e-14),2.83000059303e-08,0.0,0.0,-2.02069676362e-08,5.5955789543e-12,4.74031350682e-29,0.0,8.51979899173e-12,2.3575162684e-25,5.548212136240001e-12,1700520.0,-6165200.0
2.84e-08,1.45912e-07,1.45837e-07,1.46122e-07,1.45837e-07,2.84000059303e-08,-1e+300,8.62096320348e-25,2.8358214141600004e-26,(4.50692230367e-12 3.89129178916e-29 -3.23309668953e-14),2.84000059303e-08,0.0,0.0,-2.02627412485e-08,5.59771704919e-12,1.99449262106e-29,0.0,8.51941681747e-12,2.34870122913e-25,5.55019274228e-12,1696970.0,-6168260.0
2.85e-08,1.45871e-07,1.45796e-07,1.46081e-07,1.45796e-07,2.85000059303e-08,-1e+300,8.62131852813e-25,2.83502801201e-26,(4.50906877828e-12 3.54313157745e-29 -3.22217176901e-14),2.85000059303e-08,0.0,0.0,-2.03180506053e-08,5.599447183560001e-12,-1.25190252381e-29,0.0,8.51903399484e-12,2.34001860048e-25,5.552194066850001e-12,1690570.0,-6170500.0
2.86e-08,1.45831e-07,1.45756e-07,1.4604e-07,1.45756e-07,2.86000059303e-08,-1e+300,8.62083570497e-25,2.8339377422999996e-26,(4.51086396501e-12 3.32950995788e-29 -3.19526293977e-14),2.86000059303e-08,0.0,0.0,-2.0371861573e-08,5.60077422067e-12,-4.20289148736e-29,0.0,8.5186496748e-12,2.331335402e-25,5.554202856440001e-12,1683190.0,-6175860.0
2.87e-08,1.45791e-07,1.45715e-07,1.46e-07,1.45715e-07,2.87000059303e-08,-1e+300,8.61900729434e-25,2.8324081831400003e-26,(4.51222261319e-12 2.41854320084e-29 -3.17743062631e-14),2.87000059303e-08,0.0,0.0,-2.04170705494e-08,5.60161347835e-12,-6.78817026185e-29,0.0,8.518260297570001e-12,2.32252518538e-25,5.556191331070001e-12,1691730.0,-6181160.0
2.88e-08,1.4575e-07,1.45674e-07,1.45959e-07,1.45674e-07,2.88000059303e-08,-1e+300,8.61561202127e-25,2.8303795918e-26,(4.51312345557e-12 2.7870229114e-29 -3.15493172939e-14),2.88000059303e-08,0.0,0.0,-2.046669641e-08,5.6019907775e-12,-9.09200810851e-29,0.0,8.51787207026e-12,2.31345614998e-25,5.55817999984e-12,1698800.0,-6185360.0
2.89e-08,1.4571e-07,1.45632e-07,1.45918e-07,1.45632e-07,2.89000059303e-08,-1e+300,8.610878036200001e-25,2.82793611804e-26,(4.51358891911e-12 2.57921286653e-29 -3.1446361852e-14),2.89000059303e-08,0.0,0.0,-2.05149425144e-08,5.601859322980001e-12,-1.13798334419e-28,0.0,8.517491679790001e-12,2.30399975573e-25,5.56018522649e-12,1704350.0,-6189230.0
2.9e-08,1.45669e-07,1.45591e-07,1.45878e-07,1.45591e-07,2.90000059303e-08,-1e+300,8.6049498058e-25,2.82511687943e-26,(4.51365254781e-12 3.61896024532e-29 -3.13415388364e-14),2.90000059303e-08,0.0,0.0,-2.05618715467e-08,5.60121641445e-12,-1.38622108837e-28,0.0,8.517116777750001e-12,2.29403700171e-25,5.562213355240001e-12,1708180.0,-6192850.0
2.91e-08,1.45628e-07,1.45551e-07,1.45838e-07,1.45551e-07,2.91000059303e-08,-1e+300,8.5981587098e-25,2.8219890697300004e-26,(4.51335884969e-12 4.14813827363e-29 -3.11714153243e-14),2.91000059303e-08,0.0,0.0,-2.06078958201e-08,5.60007967493e-12,-1.63220749763e-28,0.0,8.5167424322e-12,2.28345758439e-25,5.56427008184e-12,1710060.0,-6195400.0
2.92e-08,1.45587e-07,1.45512e-07,1.45798e-07,1.45512e-07,2.92000059303e-08,-1e+300,8.59190427891e-25,2.8192373525999996e-26,(4.51374209647e-12 2.73556277567e-29 -3.10815037161e-14),2.92000059303e-08,0.0,0.0,-2.06549223129e-08,5.59978237364e-12,-1.8763774445399997e-28,0.0,8.51637318429e-12,2.27216420006e-25,5.566360240590001e-12,1709960.0,-6197570.0
2.93e-08,1.45547e-07,1.45472e-07,1.45758e-07,1.45472e-07,2.93000059303e-08,-1e+300,8.59069246959e-25,2.81831765589e-26,(4.51630650102e-12 4.09985539392e-29 -3.11613480688e-14),2.93000059303e-08,0.0,0.0,-2.07078991587e-08,5.602186542260001e-12,-2.1167064412800003e-28,0.0,8.51600323159e-12,2.26011125599e-25,5.568497089610001e-12,1707980.0,-6200980.0
2.94e-08,1.45507e-07,1.45432e-07,1.45718e-07,1.45432e-07,2.94000059303e-08,-1e+300,8.59133766527e-25,2.81778759235e-26,(4.51869852117e-12 3.1457827103e-29 -3.10632398891e-14),2.94000059303e-08,0.0,0.0,-2.07620729574e-08,5.604305649310001e-12,-2.33923120819e-28,0.0,8.515632162580001e-12,2.24716550025e-25,5.570664343950001e-12,1703760.0,-6204200.0
2.95e-08,1.45467e-07,1.45392e-07,1.45678e-07,1.45392e-07,2.95000059303e-08,-1e+300,8.59172051995e-25,2.81703711346e-26,(4.52079813334e-12 2.81458534297e-29 -3.09310022344e-14),2.95000059303e-08,0.0,0.0,-2.08159535621e-08,5.6060236189200004e-12,-2.55359194346e-28,0.0,8.51526158847e-12,2.23322352159e-25,5.572848321770001e-12,1696850.0,-6206630.0
2.96e-08,1.45427e-07,1.45352e-07,1.45637e-07,1.45352e-07,2.96000059303e-08,-1e+300,8.59118039286e-25,2.8159696175800004e-26,(4.52254087141e-12 1.18157423989e-29 -3.06552519553e-14),2.96000059303e-08,0.0,0.0,-2.08686685985e-08,5.60734269669e-12,-2.77667927836e-28,0.0,8.51488935914e-12,2.21821787009e-25,5.575033709250001e-12,1696110.0,-6208900.0
2.97e-08,1.45387e-07,1.45312e-07,1.45597e-07,1.45312e-07,2.97000059303e-08,-1e+300,8.58895349205e-25,2.8143577619e-26,(4.52378402125e-12 2.33705206746e-29 -3.04824737241e-14),2.97000059303e-08,0.0,0.0,-2.09193172013e-08,5.60815325022e-12,-2.97797583592e-28,0.0,8.514514303960001e-12,2.20209829441e-25,5.57720090793e-12,1704400.0,-6215080.0
2.98e-08,1.45347e-07,1.45271e-07,1.45557e-07,1.45271e-07,2.98000059303e-08,-1e+300,8.58542353752e-25,2.81234266781e-26,(4.52460747229e-12 1.40003040986e-29 -3.02450982609e-14),2.98000059303e-08,0.0,0.0,-2.09642718156e-08,5.6085119230200004e-12,-3.14968384871e-28,0.0,8.514144294160001e-12,2.18482382338e-25,5.5793790300900004e-12,1711340.0,-6219230.0
2.99e-08,1.45307e-07,1.4523e-07,1.45517e-07,1.4523e-07,2.99000059303e-08,-1e+300,8.58082612791e-25,2.80998198879e-26,(4.52505371897e-12 1.50206815201e-29 -3.0114206402e-14),2.99000059303e-08,0.0,0.0,-2.10098658863e-08,5.60839491592e-12,-3.26911659823e-28,0.0,8.5137815705e-12,2.16636284465e-25,5.58156943869e-12,1716470.0,-6222390.0
3e-08,1.45267e-07,1.45189e-07,1.45477e-07,1.45189e-07,3.00000059303e-08,-1e+300,8.57524246768e-25,2.80729623827e-26,(4.52514268512e-12 -1.98242214917e-29 -3.00238381847e-14),3.00000059303e-08,0.0,0.0,-2.10630381915e-08,5.607803692660001e-12,-3.43261955262e-28,0.0,8.51342678395e-12,2.14669820268e-25,5.583782775760001e-12,1719820.0,-6227010.0
3.01e-08,1.45227e-07,1.4515e-07,1.45437e-07,1.4515e-07,3.01000059302e-08,-1e+300,8.5688093124e-25,2.80432034657e-26,(4.52488775551e-12 -1.36035195839e-29 -2.98718869207e-14),3.01000059302e-08,0.0,0.0,-2.11087994388e-08,5.6067341468100004e-12,-3.50829557913e-28,0.0,8.51307834927e-12,2.12582857653e-25,5.58601577782e-12,1721180.0,-6229950.0
3.02e-08,1.45186e-07,1.45111e-07,1.45397e-07,1.45111e-07,3.02000059302e-08,-1e+300,8.56298424968e-25,2.80175309039e-26,(4.52536376545e-12 -1.99412176719e-29 -2.97883366865e-14),3.02000059302e-08,0.0,0.0,-2.11554710318e-08,5.606575796720001e-12,-3.55076334154e-28,0.0,8.51273324205e-12,2.10376509155e-25,5.58827572949e-12,1720510.0,-6232520.0
3.03e-08,1.45146e-07,1.45072e-07,1.45358e-07,1.45072e-07,3.03000059302e-08,-1e+300,8.562123886039999e-25,2.80097980022e-26,(4.52791917148e-12 -9.86317035466e-30 -2.98671151909e-14),3.03000059302e-08,0.0,0.0,-2.12082718144e-08,5.608989380260001e-12,-3.53157253255e-28,0.0,8.512387250330001e-12,2.0805291479e-25,5.590574983880001e-12,1717870.0,-6236400.0
3.04e-08,1.45106e-07,1.45032e-07,1.45318e-07,1.45032e-07,3.04000059302e-08,-1e+300,8.56289979489e-25,2.80051795592e-26,(4.53029858671e-12 -2.93905326441e-29 -2.97824050646e-14),3.04000059302e-08,0.0,0.0,-2.12623289659e-08,5.61112947179e-12,-3.52894348263e-28,0.0,8.5120400293e-12,2.05612358815e-25,5.5929034556e-12,1713060.0,-6239980.0
3.05e-08,1.45067e-07,1.44993e-07,1.45278e-07,1.44993e-07,3.05000059302e-08,-1e+300,8.5629614353e-25,2.79971038287e-26,(4.53225664638e-12 -1.37680807308e-29 -2.96347334183e-14),3.05000059302e-08,0.0,0.0,-2.13040050402e-08,5.61287618678e-12,-3.5023839641e-28,0.0,8.51169301323e-12,2.03057238996e-25,5.595251550060001e-12,1707290.0,-6239510.0
3.06e-08,1.45027e-07,1.44953e-07,1.45239e-07,1.44953e-07,3.06000059302e-08,-1e+300,8.56228695054e-25,2.79863007186e-26,(4.53396467548e-12 -2.09504491708e-29 -2.93691135179e-14),3.06000059302e-08,0.0,0.0,-2.13680894127e-08,5.6141295453e-12,-3.4958933118e-28,0.0,8.511344028110001e-12,2.00391460593e-25,5.597600711190001e-12,1712040.0,-6244470.0
3.07e-08,1.44988e-07,1.44913e-07,1.45199e-07,1.44913e-07,3.07000059302e-08,-1e+300,8.56026042552e-25,2.7971023291300004e-26,(4.53521051611e-12 -2.70394165356e-29 -2.9182998231e-14),3.07000059302e-08,0.0,0.0,-2.14183656645e-08,5.61500490979e-12,-3.51447750852e-28,0.0,8.510993566510001e-12,1.97620264529e-25,5.599937203190001e-12,1720310.0,-6247950.0
3.08e-08,1.44948e-07,1.44873e-07,1.45159e-07,1.44873e-07,3.08000059302e-08,-1e+300,8.557200129979999e-25,2.79523824202e-26,(4.53609910009e-12 -2.95102710554e-29 -2.89620586573e-14),3.08000059302e-08,0.0,0.0,-2.14681702427e-08,5.615436948730001e-12,-3.50070862192e-28,0.0,8.51064973085e-12,1.94748740956e-25,5.6022852175e-12,1726960.0,-6253350.0
3.09e-08,1.44909e-07,1.44832e-07,1.45119e-07,1.44832e-07,3.09000059302e-08,-1e+300,8.55313625451e-25,2.79306322989e-26,(4.53663033639e-12 -5.02515869109e-29 -2.88061253384e-14),3.09000059302e-08,0.0,0.0,-2.15170229695e-08,5.615424730060001e-12,-3.50399228646e-28,0.0,8.51031262541e-12,1.9178283693899999e-25,5.604640892540001e-12,1731960.0,-6257310.0
3.1e-08,1.44869e-07,1.44792e-07,1.4508e-07,1.44792e-07,3.10000059302e-08,-1e+300,8.548075380479999e-25,2.7905595103e-26,(4.5367963396e-12 -4.0396348166e-29 -2.87495587834e-14),3.10000059302e-08,0.0,0.0,-2.15635597428e-08,5.6149414545300004e-12,-3.52621845725e-28,0.0,8.50998797471e-12,1.88728869978e-25,5.60701584967e-12,1735160.0,-6260770.0
3.11e-08,1.44829e-07,1.44753e-07,1.4504e-07,1.44753e-07,3.11000059302e-08,-1e+300,8.542144624419999e-25,2.78776836993e-26,(4.53662560628e-12 -2.85126968458e-29 -2.86293580471e-14),3.11000059302e-08,0.0,0.0,-2.16096264931e-08,5.61398399794e-12,-3.549030094e-28,0.0,8.50967408402e-12,1.85593384102e-25,5.60940126058e-12,1736350.0,-6264250.0
3.12e-08,1.44789e-07,1.44714e-07,1.45001e-07,1.44714e-07,3.12000059302e-08,-1e+300,8.53615001997e-25,2.78512756256e-26,(4.53685199265e-12 -5.1782174864e-29 -2.85149734827e-14),3.12000059302e-08,0.0,0.0,-2.16556930998e-08,5.613552471440001e-12,-3.50032995486e-28,0.0,8.5093625562e-12,1.82382907556e-25,5.6118009933100004e-12,1735580.0,-6267090.0
3.13e-08,1.44749e-07,1.44675e-07,1.44962e-07,1.44675e-07,3.13000059302e-08,-1e+300,8.53486963108e-25,2.78428810251e-26,(4.53928211498e-12 -4.55911363726e-29 -2.85994641518e-14),3.13000059302e-08,0.0,0.0,-2.16912176462e-08,5.6159771890500004e-12,-3.30121371179e-28,0.0,8.50904860141e-12,1.79097775448e-25,5.614237621810001e-12,1733790.0,-6267310.0
3.14e-08,1.4471e-07,1.44636e-07,1.44923e-07,1.44636e-07,3.14000059302e-08,-1e+300,8.53512436211e-25,2.78368316278e-26,(4.54126702378e-12 -3.0277012259e-29 -2.85318746058e-14),3.14000059302e-08,0.0,0.0,-2.16768892269e-08,5.618732880060001e-12,-3.09956118968e-28,0.0,8.50873163887e-12,1.75746649478e-25,5.61669995203e-12,1746630.0,-6253230.0
3.15e-08,1.44671e-07,1.44597e-07,1.44883e-07,1.44597e-07,3.15000059302e-08,-1e+300,8.536016913609999e-25,2.7831774158200003e-26,(4.54369123971e-12 -2.52251837382e-29 -2.8389289288e-14),3.15000059302e-08,0.0,0.0,-2.18137480072e-08,5.619860619940001e-12,-2.89475794286e-28,0.0,8.508412909970001e-12,1.72338526892e-25,5.61917755207e-12,1720530.0,-6278310.0
3.16e-08,1.44631e-07,1.44558e-07,1.44844e-07,1.44558e-07,3.16000059302e-08,-1e+300,8.53569585087e-25,2.78223277716e-26,(4.54542424623e-12 -6.67560589454e-30 -2.81007113339e-14),3.16000059302e-08,0.0,0.0,-2.18728668437e-08,5.621264938260001e-12,-2.66157815894e-28,0.0,8.508089752520002e-12,1.68881160011e-25,5.621648974690001e-12,1729720.0,-6281320.0
3.17e-08,1.44592e-07,1.44518e-07,1.44804e-07,1.44518e-07,3.17000059302e-08,-1e+300,8.53407479215e-25,2.78086283617e-26,(4.54674355377e-12 1.05043601807e-29 -2.78829984654e-14),3.17000059302e-08,0.0,0.0,-2.19189461336e-08,5.622249438330001e-12,-2.4116483870400004e-28,0.0,8.50776400999e-12,1.6538220354e-25,5.624105790410001e-12,1738190.0,-6282010.0
3.18e-08,1.44553e-07,1.44479e-07,1.44765e-07,1.44479e-07,3.18000059302e-08,-1e+300,8.53145275608e-25,2.77915383688e-26,(4.54765743868e-12 2.10007097872e-29 -2.76811624164e-14),3.18000059302e-08,0.0,0.0,-2.19511273191e-08,5.622945670480001e-12,-2.13697945473e-28,0.0,8.507443457810001e-12,1.6184949015599998e-25,5.62657355447e-12,1748580.0,-6281860.0
3.19e-08,1.44514e-07,1.44438e-07,1.44725e-07,1.44438e-07,3.19000059302e-08,-1e+300,8.527980416029999e-25,2.77719086364e-26,(4.54836918288e-12 2.23481586093e-29 -2.75167329917e-14),3.19000059302e-08,0.0,0.0,-2.20175928629e-08,5.622934757870001e-12,-1.8937975549e-28,0.0,8.50712934809e-12,1.58291196706e-25,5.62904444445e-12,1750400.0,-6291230.0
3.2e-08,1.44475e-07,1.44398e-07,1.44686e-07,1.44398e-07,3.20000059302e-08,-1e+300,8.52292688975e-25,2.7747201161e-26,(4.54852818099e-12 3.86983888171e-29 -2.74881691427e-14),3.20000059302e-08,0.0,0.0,-2.20643866554e-08,5.622532965160001e-12,-1.64397647149e-28,0.0,8.50682755567e-12,1.54714986237e-25,5.631524577760001e-12,1754170.0,-6294220.0
3.21e-08,1.44435e-07,1.4436e-07,1.44647e-07,1.4436e-07,3.21000059302e-08,-1e+300,8.51702908767e-25,2.77197684817e-26,(4.54835519666e-12 5.47954221191e-29 -2.74175048201e-14),3.21000059302e-08,0.0,0.0,-2.21101402881e-08,5.62167330308e-12,-1.39192689478e-28,0.0,8.506536355680001e-12,1.51128265628e-25,5.63401960233e-12,1756020.0,-6297950.0
3.22e-08,1.44395e-07,1.44321e-07,1.44608e-07,1.44321e-07,3.22000059302e-08,-1e+300,8.51054216368e-25,2.76909062468e-26,(4.54805003306e-12 7.34085683873e-29 -2.72446861431e-14),3.22000059302e-08,0.0,0.0,-2.21552303876e-08,5.6206208394e-12,-1.1237683644200002e-28,0.0,8.5062484812e-12,1.47538501164e-25,5.636525803620001e-12,1755770.0,-6300980.0
3.23e-08,1.44356e-07,1.44283e-07,1.4457e-07,1.44283e-07,3.23000059302e-08,-1e+300,8.50923367612e-25,2.7683205636400004e-26,(4.5507552841e-12 7.08152811462e-29 -2.735312485e-14),3.23000059302e-08,0.0,0.0,-2.22551588536e-08,5.62275179128e-12,-9.21035535479e-29,0.0,8.5059554707e-12,1.43943164342e-25,5.63905808701e-12,1744150.0,-6318230.0
3.24e-08,1.44317e-07,1.44244e-07,1.44531e-07,1.44244e-07,3.24000059302e-08,-1e+300,8.510150651019999e-25,2.7680325385999996e-26,(4.55321268599e-12 8.40793182098e-29 -2.73568498532e-14),3.24000059302e-08,0.0,0.0,-2.23250148325e-08,5.62482185625e-12,-7.665772778e-29,0.0,8.50565585852e-12,1.40350841775e-25,5.641611567110001e-12,1734400.0,-6326800.0
3.25e-08,1.44278e-07,1.44206e-07,1.44492e-07,1.44206e-07,3.25000059302e-08,-1e+300,8.51056991773e-25,2.76744923458e-26,(4.55505979112e-12 9.47696824152e-29 -2.71132290031e-14),3.25000059302e-08,0.0,0.0,-2.23148584506e-08,5.62723268549e-12,-6.01714113212e-29,0.0,8.505346822060001e-12,1.36772800633e-25,5.64415410796e-12,1742820.0,-6313760.0
3.26e-08,1.44239e-07,1.44167e-07,1.44453e-07,1.44167e-07,3.26000059302e-08,-1e+300,8.51033260985e-25,2.76661450999e-26,(4.55681641005e-12 1.11579709148e-28 -2.68380998483e-14),3.26000059302e-08,0.0,0.0,-2.23675057779e-08,5.628727319e-12,-3.9819268109e-29,0.0,8.5050276895e-12,1.33217164697e-25,5.64666819833e-12,1745570.0,-6316600.0
