time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N)
7.99999827985e-09,-1e+300,1.08395489066e-23,2.66263899657e-25,(1.59437482701e-11 1.8850697267e-27 -3.05782642264e-13)
8.10000521008e-09,-1e+300,1.0836338692500001e-23,2.67018776711e-25,(1.59539206881e-11 1.92180059306e-27 -3.0166496444e-13)
8.19999325419e-09,-1e+300,1.0833868650400001e-23,2.67818535773e-25,(1.59842270326e-11 1.9887316094e-27 -3.01746264642e-13)
8.29999878638e-09,-1e+300,1.08344608439e-23,2.68681778483e-25,(1.60117823626e-11 1.93877620132e-27 -3.01635893937e-13)
8.40000535543e-09,-1e+300,1.08374306017e-23,2.6982849071299997e-25,(1.60275406162e-11 1.98071820764e-27 -2.98232847887e-13)
8.49999327831e-09,-1e+300,1.0837573e-23,2.7100413863699997e-25,(1.60522308499e-11 2.03043192898e-27 -2.96693626008e-13)
8.60000044583e-09,-1e+300,1.08400525725e-23,2.72232978839e-25,(1.60858699087e-11 2.12178909294e-27 -2.96965794056e-13)
8.69999435177e-09,-1e+300,1.0849726738600001e-23,2.73859291924e-25,(1.610774813e-11 2.35891259944e-27 -2.94561096059e-13)
8.80000147973e-09,-1e+300,1.0854273912200001e-23,2.75580672702e-25,(1.61275567785e-11 2.57172369118e-27 -2.9123046792e-13)
8.89999782236e-09,-1e+300,1.08626616194e-23,2.7742538592499997e-25,(1.61685209536e-11 2.79927273749e-27 -2.92141537292e-13)
9.00000276657e-09,-1e+300,1.08744535105e-23,2.79373035344e-25,(1.61958545667e-11 2.99989677027e-27 -2.9096840298e-13)
9.09999642428e-09,-1e+300,1.0879205213700001e-23,2.81201549602e-25,(1.62097903736e-11 3.24484831352e-27 -2.8668729872e-13)
9.20000006546e-09,-1e+300,1.0886895113100001e-23,2.82421931756e-25,(1.62502758431e-11 3.26394647872e-27 -2.8754306186e-13)
9.29999750444e-09,-1e+300,1.08948873325e-23,2.8296140736699997e-25,(1.62801852113e-11 3.31229347654e-27 -2.87280586588e-13)
9.3999978921e-09,-1e+300,1.0899909248900001e-23,2.8343466047e-25,(1.62959156491e-11 3.32240331903e-27 -2.83865690654e-13)
9.49999688802e-09,-1e+300,1.09017039942e-23,2.8391714999699997e-25,(1.63236982787e-11 3.24223738531e-27 -2.83170442363e-13)
9.60000607932e-09,-1e+300,1.09023837155e-23,2.84365399693e-25,(1.63538832601e-11 3.26866237824e-27 -2.83315690362e-13)
9.69999214414e-09,-1e+300,1.09033782967e-23,2.8479797106899997e-25,(1.63684115558e-11 3.20181825915e-27 -2.81052713826e-13)
9.80000278656e-09,-1e+300,1.0894759502e-23,2.85118199633e-25,(1.63798210178e-11 3.16866437368e-27 -2.77923193561e-13)
9.89999948201e-09,-1e+300,1.08847811457e-23,2.85451158158e-25,(1.64060697095e-11 2.95787303652e-27 -2.78576177531e-13)
9.99999469984e-09,-1e+300,1.0873451294400001e-23,2.85740454321e-25,(1.64164264418e-11 2.89453935747e-27 -2.77295058269e-13)
1.01000029648e-08,-1e+300,1.0853057262200001e-23,2.8588166719000002e-25,(1.64118514479e-11 2.73101249044e-27 -2.72590861336e-13)
1.0199998361e-08,-1e+300,1.0833788891500001e-23,2.86125703779e-25,(1.64317248614e-11 2.26945692343e-27 -2.72370270482e-13)
1.0299992897e-08,-1e+300,1.0813782902800001e-23,2.86314847562e-25,(1.6442130296e-11 1.79316689114e-27 -2.70736858044e-13)
1.03999952792e-08,-1e+300,1.0793762930600001e-23,2.86476761758e-25,(1.64399904457e-11 1.33477683469e-27 -2.65851361582e-13)
1.05000056694e-08,-1e+300,1.07720934629e-23,2.8666253041499997e-25,(1.64482348236e-11 8.9841583819e-28 -2.62303848747e-13)
1.06000060911e-08,-1e+300,1.0752000026500001e-23,2.8685252871599997e-25,(1.64645886508e-11 3.59152851579e-28 -2.59687683165e-13)
