time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N)
1.49000052847e-08,-1e+300,1.2640089916400001e-23,2.94299745012e-25,(1.74301096524e-11 -4.94406746891e-28 -2.63701506564e-13)
1.49999957311e-08,-1e+300,1.2616810573100001e-23,2.94426410903e-25,(1.74219773493e-11 -5.89756982143e-28 -2.63053440984e-13)
1.5099997084e-08,-1e+300,1.2590497225000001e-23,2.94539064911e-25,(1.74109313859e-11 -6.93748195706e-28 -2.6067194553e-13)
1.51999975415e-08,-1e+300,1.25683629045e-23,2.9472712558499997e-25,(1.74191634509e-11 -4.00517760602e-28 -2.60136947912e-13)
1.52999921096e-08,-1e+300,1.2546114549900001e-23,2.94885333577e-25,(1.74137285865e-11 -2.59733602086e-28 -2.59206761263e-13)
1.54000065245e-08,-1e+300,1.25175301434e-23,2.94926759225e-25,(1.73967239928e-11 -8.17070054327e-29 -2.56715903184e-13)
1.55000071036e-08,-1e+300,1.24968767975e-23,2.95143648297e-25,(1.74069328152e-11 4.04769827827e-29 -2.56606146829e-13)
1.55999964344e-08,-1e+300,1.2474499895100001e-23,2.95261312588e-25,(1.74047402291e-11 8.17288718017e-29 -2.56035805473e-13)
1.56999927332e-08,-1e+300,1.2447670630600001e-23,2.95349488329e-25,(1.73911432397e-11 8.33942092009e-29 -2.54067329827e-13)
1.57999979269e-08,-1e+300,1.24235877173e-23,2.95509296663e-25,(1.73934360618e-11 -2.789462658e-29 -2.52265308819e-13)
1.59000038177e-08,-1e+300,1.2400851288100001e-23,2.95644903261e-25,(1.73945187769e-11 -2.18075596634e-28 -2.52406983375e-13)
1.5999992328e-08,-1e+300,1.2376731222900001e-23,2.9573325054199997e-25,(1.73839839859e-11 -4.28426138799e-28 -2.51377226819e-13)
1.60999977176e-08,-1e+300,1.23498994148e-23,2.95818820407e-25,(1.73770179221e-11 -7.60010794071e-28 -2.48644113676e-13)
1.62000074646e-08,-1e+300,1.2326457746000001e-23,2.95962555697e-25,(1.73830680558e-11 -8.66244526455e-28 -2.48053224395e-13)
1.62999980572e-08,-1e+300,1.23041903568e-23,2.96072441002e-25,(1.7375851329e-11 -1.08391013695e-27 -2.4749120859e-13)
1.64000066517e-08,-1e+300,1.2275731195900001e-23,2.96104393204e-25,(1.73582342586e-11 -1.13663678192e-27 -2.44970112387e-13)
1.65000053448e-08,-1e+300,1.2253690047200001e-23,2.9628740323699997e-25,(1.73686256428e-11 -9.59477157815e-28 -2.44217265606e-13)
1.66000024068e-08,-1e+300,1.2229565971200001e-23,2.9638488253799997e-25,(1.73663719585e-11 -7.69683433566e-28 -2.43288950909e-13)
1.67000072448e-08,-1e+300,1.2204275526800001e-23,2.96417358266e-25,(1.7352617309e-11 -7.42235920345e-28 -2.42337241033e-13)
1.68000004377e-08,-1e+300,1.2179749699100001e-23,2.96550308454e-25,(1.7351830535e-11 -5.03934183118e-28 -2.40453159458e-13)
1.69000004655e-08,-1e+300,1.21548274999e-23,2.96615618063e-25,(1.73545184918e-11 -4.02371917652e-28 -2.39448180461e-13)
1.69999943769e-08,-1e+300,1.21307907289e-23,2.9667421583e-25,(1.73458168616e-11 -2.55619623795e-28 -2.38340657472e-13)
1.71000013168e-08,-1e+300,1.2103697893800001e-23,2.96742848587e-25,(1.7332451395e-11 -1.15218120261e-28 -2.36263042871e-13)
1.71999961785e-08,-1e+300,1.2081435227500001e-23,2.96921538395e-25,(1.73394745544e-11 9.51314716362e-29 -2.36090334422e-13)
1.72999964657e-08,-1e+300,1.2056984857400001e-23,2.9693904263599997e-25,(1.73354815452e-11 3.01731729981e-28 -2.34670780491e-13)
1.74000013447e-08,-1e+300,1.20294611865e-23,2.9694117325499997e-25,(1.73213930788e-11 5.91513382345e-28 -2.32799788215e-13)
1.75000007787e-08,-1e+300,1.2006546496e-23,2.9706472424499997e-25,(1.73233611279e-11 7.00148740867e-28 -2.31501706306e-13)
1.75999939025e-08,-1e+300,1.19815805207e-23,2.9710992469499997e-25,(1.73237650354e-11 7.25942307653e-28 -2.31062436854e-13)
